N,Hmax,obs_count,placement,cover_enabled,poison_rate,accuracy,total_guesses,correct_guesses,total_messages,dummy_messages,dummy_fraction,graph_precision,graph_recall,graph_f1,estimated_nodes,estimated_edges,avg_confidence,total_replies,avg_reply_delay,conversation_threads,avg_path_length,path_diversity
75,2,10,random,False,0.0,0.059431524547803614,774,46,4447,0,0.0,0.898989898989899,0.09299895506792058,0.16856060606060605,63,99,0.39686092302436127,2176,2.033601168736304,1075,2.935012367888464,0.8207780526197437
150,3,10,random,True,0.1,0.026702546056717034,4831,129,14861,4628,0.31141915079738913,0.9444444444444444,0.03453529710512951,0.06663400293973543,96,144,0.37689537736270223,5667,2.3283208020050123,4159,2.682255568265931,0.8318417333961375
50,2,5,random,False,0.0,0.09635974304068523,467,45,2783,0,0.0,0.8888888888888888,0.11538461538461539,0.20425531914893616,39,54,0.4192593955901067,1193,1.8425584255842558,478,3.007905138339921,0.7664390945023356
150,2,5,random,True,0.1,0.023758099352051837,5093,121,15312,5142,0.3358150470219436,0.8142857142857143,0.014474352463179279,0.02844311377245509,65,70,0.3952044531812699,5604,2.2752701843610934,4182,2.68312434691745,0.8260841170323929
50,2,10,high-degree,True,0.05,0.08384710234278668,811,68,3246,486,0.14972273567467653,0.8602941176470589,0.28125,0.42391304347826086,50,136,0.4317440839079343,1170,1.8977272727272727,487,2.980283425754775,0.7396796056685151
300,3,5,random,False,0.0,0.016025641025641024,3744,60,22013,0,0.0,0.8,0.0002493921067398217,0.0004986287708800798,9,5,0.38374793357332965,12713,2.479821318545903,10559,2.596511152500795,0.9239540271657657
100,3,5,cluster,True,0.05,0.03580048270313757,2486,89,8318,2054,0.24693435922096657,0.9041095890410958,0.038394415357766144,0.07366071428571429,47,73,0.397997012219135,3265,2.159775395610005,1898,2.8284443375811494,0.8132964654965136
75,2,10,high-degree,False,0.0,0.08066581306017925,781,63,4468,0,0.0,0.9351851851851852,0.10553814002089865,0.18967136150234742,64,108,0.4034121665238147,2197,2.0173661360347324,1065,2.925022381378693,0.8267681289167412
400,1,10,random,True,0.1,0.01151067390505735,24499,282,64421,34464,0.5349808292327036,0.9158878504672897,0.003437269825681316,0.006848836396673423,98,107,0.3653847720425,17349,2.5399883923389437,24969,2.5786311916921503,0.8634451498734884
150,2,5,high-degree,True,0.05,0.021953221173574067,4874,107,14871,4716,0.31712729473471857,0.8571428571428571,0.013712544438801422,0.026993251687078234,57,63,0.406602716127137,5589,2.296002538071066,4128,2.6848900544684287,0.8309461367762759
75,1,5,high-degree,True,0.1,0.04654255319148936,1504,70,5554,1044,0.18797263233705439,0.9210526315789473,0.07314524555903866,0.1355275895450145,59,76,0.40980500768575084,2239,1.945774647887324,1100,2.922938422758372,0.7911415196254952
200,3,10,random,True,0.1,0.01618975903614458,7968,129,22724,8849,0.3894120753388488,0.8735632183908046,0.021493212669683258,0.04195418161744411,127,174,0.3800879756807814,7844,2.3633776091081593,7080,2.6182010209470166,0.8451417004048583
400,2,5,high-degree,False,0.0,0.017467248908296942,5038,88,29981,0,0.0,1.0,0.0004910385465259023,0.0009815950920245397,19,14,0.3237356241641956,17373,2.5348756506651244,15703,2.6000466962409527,0.939795203628965
300,3,10,high-degree,True,0.05,0.010928608380755303,15464,169,41648,19674,0.47238762965808684,0.8512396694214877,0.0064218467485504084,0.012747524752475248,104,121,0.3695601849929044,12674,2.4512907191149353,14927,2.584229734921245,0.8563196311947753
300,1,10,cluster,True,0.1,0.012067053682082055,15331,185,41318,19301,0.4671329686819304,0.8712121212121212,0.007170023068769874,0.014222991775400408,100,132,0.37780212317643186,12717,2.4380064210365386,14746,2.5850234764509414,0.8597947625732126
150,1,10,random,True,0.1,0.02330811694949908,4891,114,14820,4710,0.31781376518218624,0.8840579710144928,0.030980192991366177,0.05986261040235524,95,138,0.37626170156588207,5544,2.2869565217391306,4140,2.684817813765182,0.8332658569500675
200,2,10,high-degree,True,0.1,0.020288375653949215,7837,159,22471,8507,0.37857683236171064,0.9122807017543859,0.014705882352941176,0.028945171166156417,98,114,0.3815093459056608,7933,2.3996316758747698,7047,2.617596012638512,0.8445107026834586
200,3,5,cluster,False,0.0,0.02632661456190868,2431,64,13851,0,0.0,0.9333333333333333,0.0019796380090497737,0.003950896006772965,17,15,0.33625363428767907,7820,2.412970910824988,5718,2.626236372825067,0.9044834307992202
50,2,5,random,True,0.05,0.0512,1875,96,4895,2136,0.43636363636363634,0.8292682926829268,0.16346153846153846,0.27309236947791166,46,82,0.44746944193646054,1169,1.8531289910600255,486,2.963636363636364,0.6529111338100102
100,1,10,cluster,True,0.1,0.03778135048231511,2488,94,8263,1993,0.24119569163741983,0.8888888888888888,0.06980802792321117,0.12944983818770225,74,135,0.38711007397316427,3271,2.1589403973509933,1922,2.826576304005809,0.8120537335108314
400,2,10,cluster,True,0.1,0.009310302584834007,24489,228,64160,34407,0.5362687032418952,0.9223300970873787,0.003332047279997194,0.006640106241699867,82,103,0.37084986085126875,17145,2.528488852188274,25006,2.5825436408977556,0.8671758104738154
75,1,10,high-degree,True,0.05,0.0625,1552,97,5559,1107,0.19913653534808418,0.89375,0.14942528735632185,0.25604297224709044,70,160,0.40828888285333387,2181,2.0065123010130246,1100,2.92372728908077,0.7938478143550999
50,2,5,cluster,True,0.05,0.07077326343381389,763,54,3208,449,0.1399625935162095,0.8289473684210527,0.15144230769230768,0.25609756097560976,39,76,0.4210697530895984,1169,1.7762326169405815,480,2.98285536159601,0.7365960099750624
75,1,5,random,True,0.1,0.043621943159286185,1513,66,5486,1058,0.19285453882610282,0.825,0.06896551724137931,0.12729026036644164,51,80,0.404914744557949,2157,1.9620991253644315,1106,2.937659496901203,0.7980313525337221
300,1,5,random,False,0.0,0.017976925140863964,3727,67,21932,0,0.0,0.8461538461538461,0.0006858282935345096,0.001370545726389235,16,13,0.35095717392807413,12632,2.4929356357927785,10608,2.590187853364946,0.9251322268830932
300,1,5,high-degree,True,0.05,0.013923551819256535,15226,212,41017,19092,0.4654655386790843,0.7096774193548387,0.0013716565870690192,0.0027380211574362166,33,31,0.36905090273663027,12625,2.4582686937635745,14753,2.582417046590438,0.8598386035058634
50,1,10,high-degree,False,0.0,0.10191082802547771,471,48,2786,0,0.0,0.8888888888888888,0.25,0.3902439024390244,48,117,0.42104108617728175,1196,1.9237392373923738,476,2.988872936109117,0.7688442211055276
300,3,5,cluster,True,0.05,0.012836146588794044,15581,200,42299,20263,0.47904205773186126,0.925,0.0023068769873433505,0.004602276260961502,38,40,0.3585242336966695,12736,2.458154506437768,14901,2.58079387219556,0.8542991560084163
100,2,5,random,True,0.05,0.04692556634304207,2472,116,8236,2008,0.24380767362797476,0.935064935064935,0.041884816753926704,0.0801781737193764,60,77,0.3849058296871093,3229,2.1943734015345266,1901,2.81847984458475,0.8073093734822729
400,1,10,cluster,True,0.05,0.00948704258901803,24349,231,64110,34088,0.5317111215099048,0.9056603773584906,0.0033671214618919013,0.006709298668623545,89,106,0.36534981598435956,17414,2.552183908045977,24985,2.5789424426766496,0.8664170956169084
200,1,10,random,True,0.1,0.016249841310143457,7877,128,22559,8610,0.3816658539828893,0.8805970149253731,0.01668552036199095,0.03275048570635581,108,134,0.37680851589394593,7918,2.39551716086855,7076,2.6141672946495857,0.839443237732169
400,1,10,high-degree,True,0.1,0.009099892942435971,24286,221,63727,34017,0.533792583991087,0.9104477611940298,0.002139525095577146,0.004269018125831059,67,67,0.3659883448068599,17102,2.5504576251040056,24855,2.5819511353115634,0.8694744770662357
75,1,10,cluster,True,0.05,0.06727629000653168,1531,103,5558,1098,0.19755307664627564,0.8620689655172413,0.13061650992685475,0.22686025408348456,56,145,0.4084299020052261,2189,2.0,1099,2.9082403742353367,0.7896725440806045
150,3,10,cluster,False,0.0,0.03454133635334088,1766,61,10110,0,0.0,0.9423076923076923,0.01244286439817166,0.02456140350877193,43,52,0.38981727800693206,5544,2.335073409461664,3647,2.7072205736894164,0.8844708209693373
400,3,10,random,True,0.1,0.009946411172458591,24632,245,64661,34727,0.5370625260976477,0.9052631578947369,0.0030163796429448285,0.006012724603230091,92,95,0.3650444929094586,17326,2.542989036353145,25014,2.5796229566508404,0.8639519957934458
400,3,10,random,True,0.05,0.009633439464446078,24498,236,64504,34552,0.5356567034602505,0.8928571428571429,0.0035074181894707308,0.006987387765084023,108,112,0.3698814894320667,17344,2.5173852573018083,25014,2.5814523130348506,0.86689197569143
50,3,10,high-degree,True,0.1,0.08935128518971848,817,73,3257,511,0.15689284617746393,0.8582089552238806,0.2764423076923077,0.41818181818181827,50,134,0.43373257046642355,1156,1.761658031088083,483,2.960085968682837,0.7295056800736874
100,1,10,high-degree,False,0.0,0.046622264509990484,1051,49,6225,0,0.0,0.921875,0.03432228039557882,0.06618059450364554,51,64,0.40469670721018636,3226,2.0548654244306417,1796,2.8366265060240963,0.8523694779116466
50,1,5,high-degree,True,0.1,0.08353808353808354,814,68,3278,498,0.15192190359975594,0.8658536585365854,0.17067307692307693,0.285140562248996,48,82,0.42750529169614065,1190,1.8507462686567164,480,2.990543014032947,0.7281879194630873
150,3,5,high-degree,True,0.05,0.024952820297756344,4769,119,14649,4509,0.30780258038091335,0.9078947368421053,0.017521584560690705,0.0343796711509716,64,76,0.3687181818243311,5574,2.236900603366148,4111,2.693494436480306,0.8406034541606936
150,2,10,cluster,False,0.0,0.03835307388606881,1773,68,10191,0,0.0,0.925,0.009395632300660234,0.01860231271995978,39,40,0.3836041125969728,5625,2.353763099396634,3688,2.697772544401923,0.8813659110980276
100,1,10,random,True,0.1,0.038370253164556965,2528,97,8276,2069,0.25,0.9096774193548387,0.08202443280977312,0.15048025613660618,88,155,0.3985902500463806,3208,2.1911917098445595,1927,2.817786370227163,0.8069115514741421
50,3,10,random,True,0.05,0.07954545454545454,792,63,3227,463,0.14347691354198946,0.8527131782945736,0.2644230769230769,0.4036697247706422,50,129,0.43403450839283136,1174,1.784263959390863,484,2.96715215370313,0.7288503253796096
75,1,10,random,True,0.1,0.0586340206185567,1552,91,5549,1105,0.19913497927554513,0.8503401360544217,0.13061650992685475,0.22644927536231885,68,147,0.41374555203184793,2173,2.0087912087912088,1099,2.9212470715444225,0.7909533249234096
50,1,5,cluster,False,0.0,0.07538802660753881,451,34,2746,0,0.0,0.8235294117647058,0.10096153846153846,0.17987152034261242,34,51,0.4152065144955445,1156,1.8305519897304237,480,2.996722505462491,0.7731245447924253
300,3,5,cluster,True,0.1,0.011577988812280473,15374,178,41579,19586,0.47105509993025324,0.8918918918918919,0.004114969761207058,0.008192142990132193,65,74,0.3822583356773208,12693,2.480184331797235,14784,2.583130907429231,0.8587989129127684
75,2,10,cluster,True,0.1,0.056338028169014086,1562,88,5538,1115,0.20133622246298302,0.8867924528301887,0.14733542319749215,0.2526881720430107,60,159,0.41298519440777437,2152,1.963235294117647,1099,2.9443842542434093,0.7984832069339112
150,2,5,random,True,0.05,0.018794688457609805,4895,92,14914,4729,0.3170846184792812,0.8705882352941177,0.018791264601320468,0.03678846631866767,69,85,0.3769677171150897,5619,2.263490059955822,4141,2.689352286442269,0.8338473917124849
150,3,5,cluster,True,0.05,0.021552584314508082,5011,108,15198,5014,0.3299118305040137,0.8947368421052632,0.017267648552564754,0.03388141504733433,57,76,0.3920183762831701,5618,2.2566760917373547,4159,2.6954204500592183,0.8341229109093302
75,1,10,random,False,0.0,0.05905511811023622,762,45,4458,0,0.0,0.9186046511627907,0.08254963427377221,0.1514860977948226,59,86,0.4070477038558526,2187,2.0116873630387144,1067,2.9389860924181246,0.8279497532525796
50,3,10,high-degree,True,0.05,0.088348271446863,781,69,3237,480,0.14828544949026876,0.8796992481203008,0.28125,0.4262295081967213,50,133,0.43195325777682136,1167,1.7002518891687657,480,2.965400061785604,0.7358665430954587
100,1,10,high-degree,True,0.1,0.04251092570520461,2517,107,8346,2114,0.2532949916127486,0.8838709677419355,0.07969749854566609,0.14621131270010673,83,155,0.39238529834130415,3233,2.170566822672907,1929,2.818236280853103,0.8117661155044332
300,3,10,cluster,True,0.05,0.013230285564579513,15268,202,41273,19270,0.466891187943692,0.8484848484848485,0.005237234241536256,0.010410211922171274,82,99,0.3613992242855483,12703,2.4838266707354286,14781,2.58447411140455,0.8592784629176459
200,3,5,cluster,True,0.05,0.01768148424853692,8031,142,22882,8904,0.38912682457827114,0.8793103448275862,0.007211538461538462,0.014305750350631138,51,58,0.3804755496787736,7947,2.3320148906468123,7053,2.62415872738397,0.8473472598549078
100,1,5,cluster,False,0.0,0.042492917847025496,1059,45,6153,0,0.0,1.0,0.02210587550901687,0.043255549231644846,33,38,0.3940742546769516,3154,2.106989247311828,1812,2.8490167398017228,0.8581179912237933
50,3,5,random,True,0.05,0.07934508816120907,794,63,3237,484,0.14952116156935433,0.8450704225352113,0.14423076923076922,0.24640657084188913,49,71,0.4314814557929312,1163,1.7338403041825095,480,2.9734321902996603,0.7330861909175163
50,1,10,cluster,True,0.05,0.07900943396226415,848,67,3298,531,0.16100667070952093,0.8372093023255814,0.25961538461538464,0.3963302752293578,47,129,0.4335436500798301,1177,1.835820895522388,478,2.9633110976349304,0.7216494845360825
150,2,5,cluster,False,0.0,0.04147982062780269,1784,74,10184,0,0.0,1.0,0.005332656170644997,0.010608739580702197,22,21,0.3762463975211074,5618,2.290117572291071,3697,2.7090534171249017,0.8895326001571092
200,2,5,random,True,0.05,0.017316017316017316,7854,136,22371,8529,0.38125251441598496,0.8222222222222222,0.005231900452488687,0.010397639454826472,47,45,0.3790163200653067,7811,2.3957244655581946,7024,2.619865003799562,0.8474364132135354
100,1,5,high-degree,False,0.0,0.041392285983066796,1063,44,6162,0,0.0,0.9354838709677419,0.01687027341477603,0.03314285714285714,32,31,0.40899602678420094,3163,2.1369426751592355,1809,2.8472898409607272,0.8602726387536515
200,3,5,high-degree,False,0.0,0.024481327800829875,2410,59,13891,0,0.0,0.9047619047619048,0.0026866515837104072,0.005357394614408572,23,21,0.38925143258214623,7860,2.394880303389429,5707,2.633575696494133,0.9025268159239795
150,3,5,high-degree,False,0.0,0.030734206033010813,1757,54,10078,0,0.0,0.896551724137931,0.006602336211274758,0.013108142172926645,31,29,0.37066159695388146,5512,2.349609375,3653,2.707283191109347,0.8911490375074419
400,3,5,high-degree,True,0.1,0.009974259974259974,24864,248,66064,36174,0.5475599418745459,0.8888888888888888,0.0014029672757882921,0.002801512816921137,47,45,0.3554665675212194,17282,2.5310898928737773,25198,2.580755025429886,0.8606048680067813
200,2,5,high-degree,True,0.1,0.01389246205299717,7774,108,22263,8373,0.3760948659210349,0.8846153846153846,0.006504524886877828,0.01291409320606401,53,52,0.3778680956317376,7859,2.3861527480371163,7049,2.6252526613663925,0.8502448007905493
150,1,5,random,True,0.05,0.018871837411862297,4822,91,14735,4638,0.3147607736681371,0.8529411764705882,0.014728288471305232,0.02895656515227159,63,68,0.3990387730095744,5531,2.3097949886104785,4142,2.6869358669833727,0.8373260943332202
50,2,10,random,True,0.1,0.10167310167310167,777,79,3222,465,0.14432029795158285,0.8225806451612904,0.24519230769230768,0.37777777777777777,49,124,0.4343260894576398,1167,1.7608695652173914,482,2.9953445065176907,0.7442582247051521
75,2,5,random,True,0.1,0.044282881692002646,1513,67,5502,1050,0.19083969465648856,0.8732394366197183,0.06478578892371996,0.12062256809338522,55,71,0.4044658058701081,2181,1.9551699204627622,1095,2.9340239912759,0.8002544529262087
400,3,10,cluster,True,0.05,0.00887658292275744,24559,218,64655,34814,0.5384579692212512,0.9347826086956522,0.0030163796429448285,0.006013355242457085,84,92,0.3696206842620191,17233,2.536613942589338,25017,2.5791818111514964,0.8638775036733432
75,1,10,cluster,True,0.1,0.05569782330345711,1562,87,5548,1122,0.20223503965392933,0.8986486486486487,0.13897596656217345,0.2407239819004525,67,148,0.4098971136334469,2155,2.0290394638868205,1100,2.9302451333813986,0.7943403028118241
50,2,10,random,False,0.0,0.1134453781512605,476,54,2786,0,0.0,0.8454545454545455,0.22355769230769232,0.35361216730038025,50,110,0.4155754659546707,1196,1.9396551724137931,478,3.0086145010768126,0.7753050969131371
100,2,10,high-degree,False,0.0,0.054377880184331796,1085,59,6205,0,0.0,0.918918918918919,0.03955788248981966,0.0758505298382599,60,74,0.39715548864468486,3206,2.1329147043432757,1796,2.8267526188557617,0.8499597099113618
300,1,10,cluster,False,0.0,0.0222104706504495,3782,84,22079,0,0.0,0.8636363636363636,0.001184612507014153,0.0023659797023846585,29,22,0.35236603232565905,12779,2.500453995157385,10492,2.59844195842203,0.9228225916028806
50,3,10,high-degree,False,0.0,0.11899791231732777,479,57,2791,0,0.0,0.9181818181818182,0.24278846153846154,0.3840304182509506,49,110,0.4208688765190151,1201,1.9890776699029127,472,2.9906843425295593,0.7592260838409173
100,2,10,high-degree,True,0.1,0.03225806451612903,2449,79,8307,2010,0.24196460816179127,0.87248322147651,0.07562536358347877,0.139186295503212,85,149,0.39140165355310114,3298,2.161290322580645,1914,2.827494883832912,0.8188274948838329
200,1,10,cluster,False,0.0,0.028488852188274155,2422,69,13897,0,0.0,0.972972972972973,0.005090497737556561,0.0101280067520045,40,37,0.3598382506290839,7866,2.391930155733837,5742,2.635316974886666,0.9042958911995395
75,2,5,cluster,False,0.0,0.061170212765957445,752,46,4415,0,0.0,0.8333333333333334,0.03657262277951933,0.07007007007007007,32,42,0.4049336928980577,2144,1.9622781065088757,1067,2.9300113250283126,0.8208380520951303
400,1,10,cluster,True,0.1,0.008949368640431532,24471,219,64177,34376,0.5356436106393256,0.9411764705882353,0.0033671214618919013,0.00671023660573865,77,102,0.3793830932531108,17193,2.5712260807937635,24928,2.5785405986568395,0.8658865325583932
100,2,10,cluster,True,0.1,0.0389768574908648,2463,96,8295,2048,0.24689572031344184,0.8758620689655172,0.07388016288539849,0.13626609442060086,71,145,0.38960987164372707,3248,2.1535695942475606,1917,2.8184448462929477,0.8097649186256781
100,2,10,random,True,0.1,0.03218116805721097,2517,81,8397,2141,0.25497201381445755,0.8865248226950354,0.07271669575334497,0.13440860215053763,80,141,0.3985565304293347,3257,2.2048929663608563,1926,2.83005835417411,0.811718470882458
50,1,10,high-degree,True,0.1,0.09429280397022333,806,76,3233,490,0.15156201670275285,0.8768115942028986,0.29086538461538464,0.4368231046931408,50,138,0.4313109353415415,1153,1.7554417413572343,482,2.9539127745128364,0.7296628518403959
400,1,10,high-degree,True,0.05,0.009417808219178082,24528,231,64182,34421,0.5363030133059113,0.96,0.002525341096418926,0.005037430910235781,76,75,0.3614924597147017,17153,2.5289207618151894,24940,2.5795550154248854,0.8652893334579789
100,1,10,cluster,False,0.0,0.05013927576601671,1077,54,6226,0,0.0,0.987012987012987,0.04421175101803374,0.0846325167037862,51,77,0.39695579528485603,3227,2.090245174752217,1829,2.8352071956312237,0.8486990041760359
200,1,5,random,True,0.05,0.016189130155467045,7783,126,22357,8450,0.3779576866305855,0.8860759493670886,0.009898190045248868,0.019577681443154804,73,79,0.3843542973131671,7876,2.4246639943409574,6992,2.622981616495952,0.847698707339983
100,2,5,high-degree,True,0.1,0.02846832397754611,2494,71,8286,2009,0.2424571566497707,0.8831168831168831,0.03955788248981966,0.07572383073496658,60,77,0.39570882801012364,3278,2.2658227848101267,1922,2.8266956311851317,0.8105237750422399
75,3,5,high-degree,False,0.0,0.06257982120051085,783,49,4429,0,0.0,0.9565217391304348,0.04597701149425287,0.08773678963110668,41,46,0.40242297456522097,2158,2.108345534407028,1063,2.9347482501693385,0.826597426055543
400,3,5,random,True,0.05,0.009358989874541127,24789,232,65158,35105,0.5387673040915928,0.967741935483871,0.002104450913682438,0.004199769012704301,61,62,0.3596718818080657,17445,2.5535042735042737,25064,2.5780717640197675,0.8614598360907333
75,2,10,cluster,True,0.05,0.056026058631921824,1535,86,5571,1136,0.20391312152216837,0.8785714285714286,0.12852664576802508,0.2242479489516864,57,140,0.39844314461747815,2164,2.007358351729213,1086,2.9280201041105727,0.7917788547837014
150,3,5,random,False,0.0,0.0391156462585034,1764,69,10130,0,0.0,1.0,0.007110208227526663,0.014120020171457387,28,28,0.3952056562528676,5564,2.3159260460590336,3649,2.7104639684106613,0.8849950641658441
100,3,10,random,True,0.05,0.03805413887799137,2549,97,8352,2084,0.24952107279693486,0.89937106918239,0.08318789994182664,0.15228966986155484,86,159,0.3889676588987427,3269,2.1844365841334006,1919,2.8231561302681993,0.8147749042145593
150,2,5,random,False,0.0,0.03880764904386952,1778,69,10211,0,0.0,1.0,0.0045708481462671405,0.00910010111223458,21,18,0.4081655077042371,5645,2.3433867420672323,3610,2.707276466555675,0.8841445499951033
75,2,10,high-degree,True,0.05,0.05003207184092367,1559,78,5593,1108,0.19810477382442337,0.8994082840236687,0.1588296760710554,0.26998223801065724,69,169,0.4082397655986937,2214,2.024928774928775,1097,2.9277668514214197,0.7917039156087967
50,1,5,cluster,True,0.05,0.07989690721649484,776,62,3191,447,0.14008147916013788,0.8405797101449275,0.13942307692307693,0.23917525773195877,36,69,0.43342745507784003,1154,1.7244501940491592,484,2.983077405202131,0.7386399247884675
200,1,10,high-degree,True,0.1,0.01866330390920555,7930,148,22656,8714,0.3846221751412429,0.9126984126984127,0.01626131221719457,0.031953320366768546,103,126,0.37890908153660385,7911,2.3799719232569023,7035,2.6206302966101696,0.8467514124293786
100,1,5,random,True,0.05,0.0317334391114637,2521,80,8310,2059,0.2477737665463297,0.9066666666666666,0.03955788248981966,0.0758082497212932,66,75,0.3940553643230183,3252,2.1237373737373737,1910,2.824548736462094,0.8120336943441636
75,1,5,random,True,0.05,0.059050064184852376,1558,92,5533,1125,0.20332550153623713,0.8452380952380952,0.0741901776384535,0.13640730067243034,56,84,0.399585029472657,2137,1.9860088365243005,1096,2.9343936381709743,0.7921561539851798
