N,Hmax,obs_count,placement,cover_enabled,poison_rate,accuracy,total_guesses,correct_guesses,total_messages,dummy_messages,dummy_fraction,graph_precision,graph_recall,graph_f1,estimated_nodes,estimated_edges,avg_confidence,total_replies,avg_reply_delay,conversation_threads,avg_path_length,path_diversity
200,3,5,random,True,0.05,0.01932491625869621,7762,150,22329,8310,0.37216176273008195,0.8395061728395061,0.009615384615384616,0.019013001537816304,70,81,0.37629343864870385,7868,2.376777251184834,7047,2.6353620851807067,0.855658560616239
400,1,5,high-degree,True,0.1,0.0101101803326043,24233,245,63355,34122,0.5385841685739089,0.85,0.0011925221844200484,0.002381702917586074,43,40,0.35325201560569863,17121,2.5507914008977086,24718,2.5784231710204404,0.8663088943256254
150,3,5,random,True,0.05,0.021824171299155856,4857,106,15046,4629,0.307656520005317,0.8831168831168831,0.017267648552564754,0.033872976338729766,70,77,0.3912728979021677,5672,2.346082089552239,4105,2.6711418317160707,0.830918516549249
100,1,5,random,False,0.0,0.03717472118959108,1076,40,6294,0,0.0,1.0,0.02036067481093659,0.039908779931584946,36,35,0.4039757352019326,3244,2.1374871266735322,1779,2.8234826819192884,0.847950428979981
50,1,5,cluster,True,0.1,0.07788944723618091,796,62,3179,483,0.15193457061969173,0.8493150684931506,0.14903846153846154,0.2535787321063394,38,73,0.4335013382276748,1160,1.7992277992277992,479,2.9720037747719408,0.7291601132431582
200,3,5,cluster,False,0.0,0.024875621890547265,2412,60,13972,0,0.0,1.0,0.001838235294117647,0.0036697247706422016,12,13,0.3465951355242648,7821,2.4265054528212424,5744,2.637417692527913,0.902089894073862
300,1,5,cluster,True,0.1,0.012033057851239669,15125,182,40617,18850,0.46409139030455226,0.8208955223880597,0.003429141467672548,0.006829752887122811,62,67,0.362219811299285,12726,2.5230253125953035,14684,2.585173695743162,0.8634561882955413
100,1,5,cluster,True,0.05,0.036991368680641186,2433,90,8219,1949,0.2371334712252099,0.8888888888888888,0.041884816753926704,0.08,51,81,0.38625029990080695,3220,2.1747925311203318,1897,2.8095875410633897,0.8070324857038569
400,3,5,high-degree,True,0.05,0.009157964528426986,24132,221,63290,34043,0.5378890820034761,0.9411764705882353,0.0011223738206306338,0.0022420739183744965,36,34,0.36227196448161764,17135,2.5586665084826197,24650,2.5804550481908675,0.8680834255016591
50,1,5,high-degree,True,0.1,0.07279693486590039,783,57,3171,444,0.1400189214758751,0.9444444444444444,0.16346153846153846,0.2786885245901639,42,72,0.4300031980637743,1191,1.8522588522588523,475,2.9842321034374013,0.73919899085462
100,3,5,high-degree,True,0.05,0.031668696711327646,2463,78,8297,1963,0.2365915391105219,0.9494949494949495,0.054682955206515414,0.1034103410341034,72,99,0.3998473106472769,3284,2.119448698315467,1917,2.8183680848499457,0.8043871278775461
100,1,5,cluster,False,0.0,0.0510677808727948,1077,55,6278,0,0.0,0.9428571428571428,0.019197207678883072,0.037628278221208664,29,35,0.4036006264123184,3228,2.231929277171087,1806,2.835616438356164,0.8493150684931506
50,1,5,cluster,False,0.0,0.10526315789473684,437,46,2680,0,0.0,0.8979591836734694,0.10576923076923077,0.18924731182795698,31,49,0.42740090247359314,1144,1.7094682230869,475,2.985074626865672,0.7638059701492538
200,3,5,random,False,0.0,0.026848409748038,2421,65,14131,0,0.0,1.0,0.0011312217194570137,0.0022598870056497176,12,8,0.36231805252287286,7980,2.4198243992606283,5721,2.6310239898096386,0.9012101054419361
400,3,5,high-degree,True,0.1,0.009795689896445563,25011,245,67466,38191,0.5660777280407909,0.9803921568627451,0.0017537090947353654,0.0035011553812758214,52,51,0.38301705740421854,17163,2.510595238095238,25441,2.578735955888892,0.857780215219518
100,1,5,random,True,0.1,0.03357314148681055,2502,84,8365,2009,0.2401673640167364,0.9,0.041884816753926704,0.08004446914952752,51,80,0.41031121413885474,3306,2.1528406234288586,1921,2.815062761506276,0.8027495517035266
200,1,5,random,False,0.0,0.02818068794032325,2413,68,14086,0,0.0,1.0,0.0026866515837104072,0.005358905655055704,22,19,0.3596456776047424,7935,2.3895799108190565,5720,2.6346727246911827,0.9043021439727389
300,3,5,cluster,False,0.0,0.014937316617764738,3749,56,21907,0,0.0,0.8333333333333334,0.0003117401334247771,0.0006232471174820816,9,6,0.3499990293647209,12866,2.457905853952927,10433,2.5971607248824577,0.9265988040352399
150,1,5,cluster,True,0.05,0.021022258862324814,4852,102,15059,4613,0.3063284414635766,0.8552631578947368,0.016505840528186898,0.03238664673642252,58,76,0.38226812377303765,5701,2.2836879432624113,4126,2.6886247426787966,0.8359784846271333
50,3,5,cluster,False,0.0,0.08297872340425531,470,39,2727,0,0.0,0.9148936170212766,0.10336538461538461,0.18574514038876888,29,47,0.42691762816062706,1191,1.7666666666666666,473,2.9827649431609826,0.751008434176751
400,3,5,cluster,False,0.0,0.014461172741679873,5048,73,29302,0,0.0,1.0,0.00035074181894707303,0.0007012376845131657,15,10,0.3394731469404054,17190,2.5137333490510434,15466,2.603747184492526,0.9388437649307214
200,1,5,high-degree,True,0.05,0.01556670526180368,7773,121,22388,8315,0.3714043237448633,0.9166666666666666,0.0077771493212669685,0.015423443634324173,61,60,0.3798387148527878,7922,2.355244755244755,7011,2.628729676612471,0.8547436126496337
300,1,5,random,True,0.1,0.012621990891346779,15370,194,41343,19601,0.47410686210483033,0.859375,0.003429141467672548,0.006831025274793516,63,64,0.3626765293079855,12701,2.491836105976587,14771,2.5829281861500135,0.8576058824952228
150,3,5,high-degree,True,0.1,0.025473812920317914,4907,125,15217,4816,0.3164881382664126,0.9294117647058824,0.02006094464195023,0.039274173502361426,68,85,0.3811531245302942,5656,2.2890625,4137,2.68949201550897,0.834987185384767
200,3,5,high-degree,False,0.0,0.02444076222038111,2414,59,14170,0,0.0,1.0,0.0016968325791855204,0.0033879164313946925,16,12,0.42096171557824413,8019,2.3691664731831903,5794,2.6324629498941428,0.9037402964008469
150,3,5,high-degree,False,0.0,0.03720663995420721,1747,65,10388,0,0.0,0.9615384615384616,0.0063484002031488065,0.012613521695257316,28,26,0.40913970767220326,5643,2.246863237139272,3645,2.6833846746245666,0.8797651135926069
100,1,5,high-degree,False,0.0,0.04036697247706422,1090,44,6295,0,0.0,0.9767441860465116,0.02443280977312391,0.04767309875141884,38,43,0.37829437142399264,3245,2.1431535269709543,1799,2.8268467037331217,0.8462271644162034
200,1,5,cluster,True,0.05,0.01853271983640082,7824,145,22458,8467,0.37701487220589547,0.90625,0.008201357466063349,0.01625560538116592,60,64,0.382014981823767,7840,2.4168241965973536,7000,2.6263246949861965,0.8462463264760887
200,1,5,random,True,0.1,0.018039918116683727,7816,141,22585,8609,0.38118220057560326,0.9253731343283582,0.008766968325791855,0.017369379464911055,61,67,0.36938799271070066,7825,2.3930089749645727,7054,2.6311711312818242,0.8531768873145893
300,1,5,cluster,True,0.05,0.009564708178801484,35861,343,105689,83827,0.7931478204921988,0.8053691275167785,0.02244528960658395,0.043673419871406036,232,447,0.4359672499880503,12821,2.520108859993952,16952,2.570210712562329,0.7008676399625315
50,3,5,random,True,0.1,0.07298335467349552,781,57,3183,461,0.14483191957273012,0.84375,0.12980769230769232,0.225,38,64,0.4186773593863706,1186,1.7875,483,2.9597863650644047,0.7285579641847314
50,3,5,random,True,0.05,0.07323232323232323,792,58,3208,482,0.1502493765586035,0.9305555555555556,0.16105769230769232,0.27459016393442626,41,72,0.43861423994379134,1190,1.7632552404438964,477,2.974438902743142,0.7353491271820449
400,1,5,random,True,0.1,0.009533855328816584,24649,235,64305,35023,0.5446388305730503,0.9230769230769231,0.001262670548209463,0.002521891418563923,43,39,0.3631569778729235,17170,2.5556342182890854,24947,2.5766425627867195,0.8643029313428193
50,1,5,high-degree,True,0.05,0.08385481852315395,799,67,3188,478,0.14993726474278546,0.9102564102564102,0.17067307692307693,0.2874493927125506,42,78,0.42626284587898977,1174,1.822139303482587,473,2.984316185696361,0.736198243412798
300,3,5,cluster,True,0.1,0.010697977821265492,15330,164,41090,19242,0.46828912144073986,0.9130434782608695,0.003927925681152192,0.007822200148994289,65,69,0.3727309001949671,12807,2.5033587786259544,14707,2.5828668775857873,0.8614991482112436
100,3,5,random,False,0.0,0.04677268475210477,1069,50,6264,0,0.0,0.9583333333333334,0.013379872018615475,0.0263912794033276,26,24,0.406280480312225,3214,2.1231732776617953,1796,2.8176883780332056,0.8464240102171137
75,1,5,high-degree,True,0.1,0.05256327060350422,1541,81,5471,1092,0.19959787972948273,0.8888888888888888,0.07523510971786834,0.138728323699422,52,81,0.39213993961600074,2161,2.04312865497076,1082,2.9111679766039114,0.7865106927435569
150,1,5,random,True,0.1,0.025157232704402517,4929,124,15260,4870,0.31913499344692003,0.8513513513513513,0.015997968511934992,0.03140578265204387,61,74,0.39625410449429627,5645,2.274540355250857,4145,2.6851900393184795,0.8333551769331586
150,3,5,cluster,True,0.1,0.023322422258592473,4888,114,15053,4670,0.31023716202750284,0.8913043478260869,0.020822752666328086,0.04069478908188586,67,92,0.3777522134293248,5638,2.2841478696741855,4133,2.693948050222547,0.8380389291171195
100,3,5,cluster,False,0.0,0.03860294117647059,1088,42,6245,0,0.0,1.0,0.019197207678883072,0.03767123287671233,29,33,0.4154238131621219,3195,2.183061546554445,1795,2.8395516413130504,0.8526821457165733
150,3,5,random,False,0.0,0.03555045871559633,1744,62,10354,0,0.0,0.92,0.005840528186896902,0.011607368155437798,29,25,0.3841187439431211,5609,2.236701290525653,3619,2.676550125555341,0.8753138883523276
300,3,5,high-degree,True,0.05,0.011548248189469564,35763,413,103568,81798,0.789799938204851,0.8688524590163934,0.023131117900118462,0.04506255313980323,243,427,0.42291097845905795,12729,2.530773918342474,16953,2.569036768113703,0.7030356866985942
75,3,5,high-degree,True,0.05,0.03936039360393604,1626,64,5619,1259,0.2240612208578039,0.8421052631578947,0.06687565308254964,0.12391093901258471,56,76,0.40624050348611335,2142,1.967575534266765,1085,2.8834312155187756,0.7738031678234562
200,3,5,cluster,True,0.1,0.01603940388987118,7918,127,22670,8622,0.380326422584914,0.8518518518518519,0.009756787330316742,0.01929260450160772,66,81,0.3718675296745129,7897,2.386578449905482,7031,2.628539920599912,0.847375385972651
400,1,5,cluster,True,0.1,0.00984363606902698,24686,243,64430,35061,0.5441719695793885,0.9090909090909091,0.002104450913682438,0.004199181159673863,58,66,0.3765064691708335,17257,2.551015643240719,24804,2.576951730560298,0.8620673599255005
300,1,5,high-degree,True,0.1,0.011906302575385013,15454,184,41544,19705,0.474316387444637,0.9069767441860465,0.0024315730407132616,0.0048501430170376815,47,43,0.36989994776853224,12798,2.516496883077391,14769,2.582250144425188,0.8590891584825727
150,1,5,high-degree,True,0.05,0.022840531561461794,4816,110,14961,4670,0.3121449100995923,0.9571428571428572,0.0170137125444388,0.033433133732534925,64,70,0.3732554629131084,5546,2.245545837382572,4092,2.693336006951407,0.836441414343961
100,3,5,cluster,True,0.1,0.03847745138601572,2417,93,8209,1889,0.23011329029114386,0.8666666666666667,0.03781268179173938,0.07246376811594203,55,75,0.38973965991804277,3270,2.1627084386053563,1893,2.804117432086734,0.8095992203678889
75,3,5,random,True,0.05,0.06828627708470125,1523,104,5459,1054,0.1930756548818465,0.8068181818181818,0.0741901776384535,0.13588516746411483,50,88,0.40255861274756827,2187,2.0036390101892287,1081,2.910239970690603,0.7847591133907309
100,3,5,cluster,True,0.05,0.0343827671913836,2414,83,8201,1924,0.23460553591025485,0.9298245614035088,0.030831878999418267,0.05968468468468468,41,57,0.38318534455383196,3227,2.088175331294597,1893,2.8092915498109985,0.8047799048896476
200,1,5,cluster,False,0.0,0.02826267664172901,2406,68,14035,0,0.0,0.9310344827586207,0.0038178733031674207,0.0076045627376425855,28,29,0.3728852435847194,7884,2.3794559099437147,5704,2.6326327039543997,0.8968293551834698
100,1,5,cluster,True,0.1,0.03509463722397476,2536,89,8421,2082,0.24723904524403278,0.9078947368421053,0.04013961605584642,0.07688022284122563,50,76,0.39316403197053185,3289,2.1856497742097343,1909,2.810711316945731,0.8117800736254601
75,1,5,cluster,True,0.1,0.051871306631648066,1523,79,5460,1071,0.19615384615384615,0.8902439024390244,0.07628004179728318,0.14051973051010588,42,82,0.41127010469508524,2171,2.0101302460202604,1069,2.895238095238095,0.7761904761904762
100,1,5,high-degree,True,0.1,0.03285420944558522,2435,80,8288,1982,0.23914092664092665,0.9146341463414634,0.04363001745200698,0.0832870627429206,63,82,0.3882790309573624,3256,2.1435897435897435,1909,2.813103281853282,0.8041747104247104
50,1,5,random,True,0.1,0.09386733416770963,799,75,3204,472,0.14731585518102372,0.847457627118644,0.1201923076923077,0.2105263157894737,45,59,0.43011568902058644,1196,1.75,482,2.974094881398252,0.731585518102372
300,3,5,cluster,True,0.05,0.012599775710798865,15159,191,40824,19044,0.46649029982363316,0.9333333333333333,0.0034914894943575037,0.006956953848065097,48,60,0.3720462887812933,12739,2.5186316432498472,14668,2.5793650793650795,0.8585880854399373
400,3,5,high-degree,False,0.0,0.016351457840819542,5076,83,29526,0,0.0,0.9230769230769231,0.00042089018273648766,0.0008413967185527977,16,13,0.3254602502299448,17414,2.5734152277204774,15476,2.6023504707715235,0.9397480186953872
150,1,5,cluster,True,0.1,0.024876644736842105,4864,121,15036,4724,0.3141793030061186,0.8552631578947368,0.016505840528186898,0.03238664673642252,58,76,0.38200331541099775,5567,2.231726779444622,4101,2.6932029795158288,0.8343974461292897
400,1,5,cluster,False,0.0,0.015976331360946745,5070,81,29465,0,0.0,0.9166666666666666,0.00038581600084178035,0.0007713073659853452,17,12,0.33619015545459036,17353,2.5492331108769464,15485,2.60132360427626,0.940573561853046
150,3,5,cluster,True,0.05,0.023064250411861616,4856,112,15049,4609,0.3062661970895076,0.8918918918918919,0.01675977653631285,0.032901296111665,59,74,0.38704813919714615,5695,2.238778054862843,4132,2.684364409595322,0.8339424546481494
200,3,5,high-degree,True,0.1,0.019101834282099935,7905,151,22791,8705,0.3819490149620464,0.9253731343283582,0.008766968325791855,0.017369379464911055,66,67,0.37733811483149354,7935,2.365694282380397,7045,2.627396779430477,0.8479224255188451
300,1,5,cluster,False,0.0,0.015712383488681758,3755,59,21807,0,0.0,0.875,0.0008728723735893759,0.0017440049828713797,20,16,0.3468517089435551,12766,2.488582375478927,10503,2.59201173934975,0.9244279359838584
150,1,5,random,False,0.0,0.027475672581568404,1747,48,10378,0,0.0,0.9354838709677419,0.007364144235652616,0.014613252708490806,33,31,0.39017358993910445,5633,2.261942423283771,3659,2.6822123723260742,0.8785893235690885
300,1,5,high-degree,False,0.0,0.017291832934291033,3759,65,21878,0,0.0,0.9473684210526315,0.0011222644803291976,0.0022418732096151452,23,19,0.334296169832476,12837,2.49534706331045,10400,2.6020660023768167,0.925404515952098
200,3,5,cluster,True,0.05,0.020418646462052138,7787,159,22485,8436,0.3751834556370914,0.8771929824561403,0.007070135746606335,0.014027212792818069,53,57,0.37161947233424303,7898,2.4179174484052535,7007,2.634334000444741,0.8523460084500778
400,3,5,cluster,True,0.1,0.00927136088874367,24484,227,64047,34658,0.5411338548253626,0.9324324324324325,0.0024201185507348043,0.004827706839251356,63,74,0.3620769001929121,17277,2.569395847912293,24857,2.5774509344699985,0.8626789701313098
200,1,5,cluster,True,0.1,0.014557383771592599,19509,284,50401,36314,0.7205015773496558,0.7873015873015873,0.03506787330316742,0.06714498443211046,151,315,0.44085774793823607,7936,2.4101425566721195,7653,2.6095513977897262,0.7041526953830282
75,1,5,random,False,0.0,0.048366013071895426,765,37,4398,0,0.0,0.9761904761904762,0.042842215256008356,0.08208208208208208,39,42,0.4012442131852545,2180,2.0310918293564715,1039,2.911095952705775,0.814006366530241
100,3,5,high-degree,True,0.1,0.033698741372310194,2463,83,8256,1959,0.23728197674418605,0.93,0.05410122164048865,0.10225398570643209,68,100,0.392693233384895,3247,2.1767728674203495,1898,2.813347868217054,0.8091085271317829
300,3,5,random,True,0.05,0.013948637726502412,15342,214,41371,19502,0.47139300476178964,0.9137931034482759,0.0033044454143026374,0.0065850779648381685,57,58,0.3663853795468692,12828,2.517542538774281,14744,2.5787629015493945,0.8575330545551232
400,1,5,high-degree,False,0.0,0.01572636131315117,5087,80,29406,0,0.0,0.8888888888888888,0.00028059345515765846,0.0005610098176718093,14,9,0.3312893559731554,17294,2.5675390212416382,15432,2.5958647894987417,0.9384139291301095
50,1,5,random,False,0.0,0.1040339702760085,471,49,2708,0,0.0,0.9038461538461539,0.11298076923076923,0.20085470085470084,39,52,0.4134536461591255,1172,1.8979591836734695,473,2.988552437223043,0.7536927621861153
50,3,5,cluster,True,0.1,0.08947368421052632,760,68,3162,444,0.14041745730550284,0.8181818181818182,0.12980769230769232,0.2240663900414938,38,66,0.4312477031062705,1182,1.7092731829573935,480,2.9535104364326377,0.7321315623023403
75,1,5,high-degree,False,0.0,0.06692406692406692,777,52,4406,0,0.0,0.9565217391304348,0.04597701149425287,0.08773678963110668,42,46,0.40017009083457156,2188,2.010901162790698,1046,2.9105764866091692,0.827280980481162
150,3,5,high-degree,True,0.05,0.025290638384662452,4903,124,15228,4892,0.3212503283425269,0.9420289855072463,0.016505840528186898,0.032443224357374595,55,69,0.3805732110967089,5591,2.264426125554851,4133,2.6926057262936696,0.8366167586025742
50,1,5,cluster,True,0.05,0.07721046077210461,803,62,3222,484,0.15021725636250777,0.8769230769230769,0.13701923076923078,0.237006237006237,36,65,0.422507441821822,1202,1.7200488997555012,478,2.9559279950341404,0.7219118559900682
200,1,5,high-degree,True,0.1,0.014763014763014764,7722,114,22312,8309,0.372400501972033,0.9705882352941176,0.009332579185520362,0.018487394957983194,62,68,0.3777685228574279,7852,2.371244635193133,6967,2.6243725349587668,0.8507529580494801
300,3,5,random,False,0.0,0.02015380535666932,3771,76,21865,0,0.0,1.0,0.0010599164536442421,0.0021175884404583956,20,17,0.33436423047103286,12824,2.5009891949474965,10418,2.6001372055796934,0.9236222273039103
300,1,5,high-degree,True,0.05,0.01227114640068246,15239,187,41108,19331,0.47024909993188674,0.9743589743589743,0.002369225014028306,0.004726956089065804,41,39,0.3596208811693394,12736,2.5514945020907542,14772,2.581468327332879,0.8575216502870487
50,1,5,high-degree,False,0.0,0.08441558441558442,462,39,2719,0,0.0,0.9666666666666667,0.13942307692307693,0.2436974789915966,40,60,0.42078393249159624,1183,1.8074074074074074,467,2.9830820154468554,0.7535858771607209
300,3,5,high-degree,False,0.0,0.018694049499736704,3798,71,21988,0,0.0,0.8888888888888888,0.0004987842134796434,0.0009970089730807579,14,9,0.3407791590527015,12947,2.4785478547854787,10467,2.6019192286701838,0.9249590685828634
100,3,5,random,True,0.1,0.03217821782178218,2424,78,8187,1899,0.23195309637229755,0.9428571428571428,0.038394415357766144,0.0737842370039128,58,70,0.3959551206517208,3238,2.123456790123457,1907,2.80676682545499,0.8065225357273726
150,3,5,cluster,False,0.0,0.032664756446991405,1745,57,10376,0,0.0,0.88,0.00558659217877095,0.01110269997476659,23,25,0.4059829639178026,5631,2.2225,3669,2.6778141865844254,0.8755782575173477
50,3,5,cluster,True,0.05,0.07654921020656136,823,63,3285,525,0.1598173515981735,0.8311688311688312,0.15384615384615385,0.2596348884381339,43,77,0.4217570607702662,1224,1.8102625298329356,479,2.951902587519026,0.726027397260274
300,3,5,random,True,0.1,0.012178171950493083,15109,184,40799,19041,0.4667026152601779,0.9,0.0033667934409875927,0.006708491210634201,60,60,0.3782120403984932,12717,2.4938328707986432,14657,2.583470183092723,0.8608544327066839
200,3,5,random,True,0.1,0.01639344262295082,7808,128,22410,8466,0.37777777777777777,0.8867924528301887,0.0066459276018099546,0.01319298245614035,52,53,0.3788359963339755,7793,2.394590678580053,6981,2.629004908522981,0.8475234270414993
75,1,5,high-degree,True,0.05,0.039765319426336376,1534,61,5483,1089,0.19861389750136788,0.875,0.07314524555903866,0.13500482160077146,56,80,0.4042272379455129,2176,1.9863505747126438,1078,2.8954951668794457,0.7811417107422943
300,1,5,random,False,0.0,0.016780283167278448,3814,64,22014,0,0.0,1.0,0.0009975684269592868,0.0019931485518530057,18,16,0.34951360767826084,12973,2.51173568545373,10427,2.5980739529390386,0.9227309893704007
50,1,5,random,True,0.05,0.06435643564356436,808,52,3230,496,0.15356037151702787,0.8428571428571429,0.14182692307692307,0.24279835390946503,44,70,0.42540262174822113,1198,1.8731527093596059,484,2.957894736842105,0.7309597523219814
