N,Hmax,obs_count,placement,cover_enabled,accuracy,graph_f1,graph_precision,graph_recall,dummy_fraction,avg_path_length,path_diversity,total_replies,conversation_threads
50,2,10,random,True,0.09,0.396,0.831,0.26,0.158,2.938,0.728,1232,483
50,2,5,cluster,False,0.091,0.196,0.868,0.111,0.0,2.977,0.761,1194,463
50,2,10,high-degree,True,0.091,0.431,0.851,0.288,0.143,2.972,0.735,1217,484
50,2,10,high-degree,True,0.093,0.43,0.887,0.284,0.145,2.959,0.727,1199,481
50,1,5,high-degree,True,0.094,0.262,0.889,0.154,0.144,2.96,0.74,1173,475
50,2,10,cluster,False,0.096,0.327,0.857,0.202,0.0,2.956,0.753,1230,480
50,1,10,high-degree,False,0.096,0.386,0.88,0.248,0.0,2.974,0.759,1207,474
50,3,10,high-degree,False,0.097,0.383,0.902,0.243,0.0,2.978,0.771,1212,477
50,2,5,cluster,True,0.097,0.242,0.921,0.139,0.153,2.942,0.734,1190,477
50,1,10,random,False,0.1,0.363,0.888,0.228,0.0,2.961,0.75,1216,474
50,2,10,high-degree,False,0.101,0.365,0.873,0.231,0.0,2.977,0.772,1197,471
50,1,10,cluster,False,0.101,0.285,0.855,0.171,0.0,2.976,0.764,1202,475
50,3,5,random,True,0.102,0.219,0.791,0.127,0.145,2.977,0.749,1192,482
50,2,10,cluster,True,0.105,0.403,0.846,0.264,0.154,2.963,0.735,1187,479
50,3,10,cluster,False,0.109,0.312,0.833,0.192,0.0,2.969,0.76,1200,473
50,3,10,random,False,0.111,0.358,0.903,0.224,0.0,2.97,0.761,1197,475
50,2,10,cluster,True,0.112,0.408,0.894,0.264,0.152,2.959,0.733,1185,480
50,2,10,random,True,0.117,0.405,0.841,0.267,0.159,2.964,0.73,1192,478
75,1,5,high-degree,True,0.038,0.144,0.904,0.078,0.194,2.928,0.793,2167,1100
75,2,5,high-degree,True,0.042,0.15,0.929,0.082,0.199,2.913,0.797,2120,1096
75,1,10,random,True,0.042,0.225,0.855,0.13,0.205,2.929,0.799,2159,1096
75,1,5,random,True,0.043,0.148,0.939,0.08,0.211,2.934,0.798,2109,1097
75,1,10,high-degree,True,0.043,0.279,0.893,0.165,0.197,2.92,0.796,2172,1098
75,2,10,random,True,0.044,0.226,0.845,0.131,0.203,2.927,0.795,2181,1107
75,2,5,cluster,True,0.044,0.108,0.917,0.057,0.195,2.912,0.788,2136,1103
75,1,10,random,True,0.045,0.258,0.879,0.152,0.206,2.909,0.793,2172,1101
75,3,5,high-degree,True,0.045,0.139,0.889,0.075,0.206,2.931,0.797,2135,1097
75,1,10,cluster,True,0.045,0.243,0.905,0.14,0.201,2.904,0.791,2189,1097
75,3,10,high-degree,True,0.045,0.245,0.889,0.142,0.192,2.92,0.801,2159,1097
75,3,5,cluster,True,0.046,0.12,0.827,0.065,0.199,2.927,0.794,2111,1101
75,1,5,high-degree,True,0.047,0.153,0.899,0.084,0.203,2.911,0.787,2181,1096
75,3,10,high-degree,True,0.048,0.269,0.884,0.159,0.2,2.918,0.795,2203,1106
75,3,5,random,True,0.048,0.142,0.881,0.077,0.198,2.917,0.791,2155,1099
75,2,5,high-degree,True,0.049,0.153,0.899,0.084,0.207,2.916,0.792,2170,1096
75,2,5,high-degree,False,0.049,0.088,0.917,0.046,0.0,2.908,0.818,2150,1062
75,2,5,random,True,0.05,0.121,0.861,0.065,0.208,2.931,0.792,2151,1088
75,1,5,random,True,0.051,0.148,0.906,0.08,0.197,2.913,0.787,2157,1098
75,2,5,random,True,0.051,0.126,0.89,0.068,0.2,2.912,0.789,2125,1105
75,2,10,high-degree,True,0.051,0.256,0.899,0.149,0.191,2.925,0.797,2163,1101
75,3,10,high-degree,False,0.052,0.167,0.936,0.092,0.0,2.917,0.827,2205,1068
75,1,5,cluster,True,0.052,0.128,0.917,0.069,0.201,2.919,0.79,2092,1101
75,3,5,cluster,True,0.052,0.128,0.904,0.069,0.213,2.913,0.788,2111,1089
75,3,5,high-degree,True,0.052,0.15,0.907,0.082,0.214,2.916,0.795,2118,1094
75,3,5,random,True,0.053,0.131,0.872,0.071,0.212,2.915,0.786,2140,1098
75,1,5,cluster,True,0.053,0.15,0.806,0.083,0.226,2.908,0.792,2128,1106
75,1,10,high-degree,True,0.054,0.249,0.902,0.144,0.205,2.92,0.793,2153,1101
75,2,10,high-degree,True,0.054,0.27,0.86,0.16,0.211,2.922,0.795,2156,1101
75,3,10,random,True,0.054,0.24,0.875,0.139,0.205,2.915,0.783,2208,1104
75,3,10,cluster,True,0.055,0.239,0.858,0.139,0.202,2.927,0.786,2130,1085
75,3,10,cluster,True,0.055,0.231,0.842,0.134,0.209,2.909,0.792,2166,1105
75,3,5,high-degree,False,0.055,0.097,0.961,0.051,0.0,2.912,0.817,2212,1067
75,2,5,cluster,True,0.056,0.133,0.896,0.072,0.202,2.922,0.794,2099,1101
75,2,10,cluster,True,0.056,0.214,0.867,0.122,0.195,2.926,0.798,2150,1095
75,2,10,cluster,True,0.056,0.266,0.903,0.156,0.191,2.905,0.788,2217,1098
75,3,10,random,False,0.057,0.158,0.912,0.087,0.0,2.906,0.823,2180,1065
75,1,10,cluster,True,0.057,0.256,0.899,0.149,0.201,2.906,0.789,2156,1096
75,3,10,cluster,False,0.057,0.156,0.901,0.086,0.0,2.913,0.819,2163,1069
75,2,10,random,True,0.058,0.248,0.848,0.145,0.199,2.917,0.791,2167,1099
75,1,5,high-degree,False,0.058,0.105,0.964,0.055,0.0,2.909,0.823,2218,1068
75,1,10,cluster,False,0.059,0.158,0.892,0.087,0.0,2.914,0.82,2195,1064
75,1,5,random,False,0.06,0.095,0.941,0.05,0.0,2.907,0.821,2208,1062
75,1,10,random,False,0.061,0.15,0.918,0.082,0.0,2.9,0.82,2162,1053
75,3,10,random,True,0.063,0.251,0.892,0.146,0.199,2.918,0.793,2171,1096
75,1,5,cluster,False,0.063,0.087,0.88,0.046,0.0,2.9,0.824,2187,1070
75,2,10,high-degree,False,0.065,0.181,0.932,0.1,0.0,2.901,0.828,2187,1070
75,2,5,random,False,0.065,0.089,0.918,0.047,0.0,2.921,0.826,2191,1064
75,2,10,random,False,0.068,0.178,0.931,0.098,0.0,2.913,0.821,2223,1056
75,2,5,cluster,False,0.068,0.088,0.936,0.046,0.0,2.914,0.819,2176,1058
75,2,10,cluster,False,0.068,0.151,0.898,0.083,0.0,2.904,0.825,2191,1078
75,3,5,random,False,0.069,0.084,0.933,0.044,0.0,2.9,0.818,2161,1074
75,3,5,cluster,False,0.077,0.078,0.929,0.041,0.0,2.902,0.823,2189,1059
75,1,10,high-degree,False,0.08,0.169,0.937,0.093,0.0,2.914,0.824,2188,1055
100,1,5,high-degree,True,0.029,0.093,0.966,0.049,0.234,2.824,0.809,3304,1894
100,2,5,cluster,True,0.03,0.066,0.881,0.034,0.248,2.827,0.812,3269,1890
100,1,10,cluster,True,0.031,0.132,0.897,0.071,0.238,2.824,0.817,3152,1858
100,3,5,high-degree,True,0.031,0.09,0.953,0.047,0.267,2.833,0.811,3271,1887
100,2,5,high-degree,True,0.031,0.095,0.966,0.05,0.241,2.83,0.823,3239,1890
100,1,5,high-degree,True,0.032,0.1,0.958,0.053,0.242,2.819,0.815,3245,1884
100,3,5,high-degree,True,0.033,0.083,0.938,0.044,0.239,2.806,0.808,3271,1878
100,3,5,cluster,True,0.033,0.069,0.873,0.036,0.234,2.804,0.803,3202,1876
100,2,5,high-degree,True,0.034,0.085,0.962,0.044,0.236,2.817,0.804,3307,1901
100,2,5,cluster,True,0.034,0.076,0.861,0.04,0.239,2.823,0.81,3308,1889
100,2,10,high-degree,True,0.034,0.165,0.945,0.09,0.246,2.813,0.81,3227,1879
100,3,10,random,True,0.034,0.15,0.91,0.082,0.243,2.812,0.809,3218,1873
100,1,10,high-degree,True,0.035,0.153,0.917,0.083,0.242,2.827,0.814,3272,1884
100,3,5,cluster,True,0.037,0.074,0.904,0.038,0.239,2.811,0.809,3230,1870
100,3,10,cluster,True,0.037,0.252,0.839,0.148,0.584,2.802,0.691,3230,1924
100,3,10,cluster,True,0.037,0.125,0.913,0.067,0.24,2.813,0.808,3274,1881
100,2,10,high-degree,True,0.037,0.156,0.924,0.085,0.239,2.816,0.81,3160,1862
100,2,10,random,True,0.038,0.137,0.934,0.074,0.241,2.818,0.808,3286,1891
100,1,5,cluster,True,0.038,0.07,0.913,0.037,0.236,2.802,0.806,3208,1875
100,1,10,high-degree,True,0.038,0.167,0.903,0.092,0.235,2.808,0.812,3239,1878
100,1,5,random,True,0.039,0.093,0.913,0.049,0.281,2.808,0.796,3242,1895
100,1,5,random,True,0.039,0.076,0.883,0.04,0.234,2.816,0.81,3269,1881
100,2,5,random,False,0.039,0.043,0.974,0.022,0.0,2.827,0.847,3306,1799
100,3,5,random,True,0.039,0.076,0.895,0.04,0.272,2.813,0.801,3306,1902
100,2,10,cluster,True,0.039,0.137,0.889,0.074,0.237,2.814,0.807,3264,1881
100,3,5,random,True,0.04,0.067,0.938,0.035,0.233,2.822,0.812,3248,1877
100,1,10,random,True,0.04,0.126,0.86,0.068,0.227,2.809,0.81,3291,1894
100,1,10,random,False,0.04,0.08,1.0,0.042,0.0,2.827,0.845,3235,1788
100,2,5,high-degree,False,0.041,0.042,1.0,0.022,0.0,2.822,0.845,3284,1780
100,1,5,cluster,True,0.041,0.082,0.881,0.043,0.261,2.817,0.802,3200,1890
100,2,5,random,True,0.042,0.07,0.875,0.037,0.242,2.798,0.799,3195,1865
100,2,5,random,True,0.042,0.072,0.855,0.038,0.256,2.819,0.806,3225,1894
100,1,5,high-degree,False,0.042,0.053,0.979,0.027,0.0,2.815,0.842,3277,1761
100,3,10,high-degree,True,0.042,0.156,0.886,0.086,0.262,2.815,0.805,3261,1898
100,3,10,high-degree,True,0.042,0.167,0.893,0.092,0.242,2.815,0.808,3276,1874
100,3,10,random,True,0.043,0.148,0.891,0.081,0.236,2.822,0.815,3256,1867
100,1,10,cluster,True,0.043,0.133,0.844,0.072,0.239,2.823,0.811,3245,1861
100,2,10,random,True,0.045,0.135,0.947,0.073,0.24,2.82,0.813,3240,1871
100,2,5,cluster,False,0.045,0.046,0.911,0.024,0.0,2.827,0.842,3283,1777
100,1,10,random,True,0.046,0.153,0.894,0.084,0.236,2.823,0.815,3253,1872
100,2,10,cluster,True,0.046,0.146,0.925,0.079,0.244,2.816,0.803,3164,1861
100,3,5,random,False,0.046,0.048,0.977,0.024,0.0,2.811,0.84,3245,1761
100,1,5,cluster,False,0.046,0.042,0.902,0.022,0.0,2.834,0.849,3262,1774
100,2,10,high-degree,False,0.048,0.076,0.971,0.04,0.0,2.835,0.848,3228,1765
100,3,5,high-degree,False,0.049,0.054,0.941,0.028,0.0,2.826,0.852,3277,1779
100,3,10,high-degree,False,0.05,0.08,0.923,0.042,0.0,2.82,0.842,3266,1784
100,1,10,high-degree,False,0.051,0.088,0.975,0.046,0.0,2.829,0.846,3308,1770
100,3,10,cluster,False,0.054,0.061,0.931,0.031,0.0,2.818,0.845,3210,1762
100,3,5,cluster,False,0.054,0.045,0.93,0.023,0.0,2.825,0.855,3315,1788
100,2,10,random,False,0.055,0.085,0.962,0.044,0.0,2.833,0.85,3306,1798
100,1,5,random,False,0.057,0.045,0.976,0.023,0.0,2.817,0.843,3226,1779
100,2,10,cluster,False,0.058,0.082,0.961,0.043,0.0,2.818,0.844,3254,1770
100,3,10,random,False,0.058,0.081,0.936,0.042,0.0,2.825,0.851,3261,1789
100,1,10,cluster,False,0.065,0.07,0.954,0.036,0.0,2.828,0.851,3259,1754
150,2,5,random,True,0.017,0.036,0.96,0.018,0.317,2.683,0.838,5600,4121
150,2,10,random,True,0.02,0.102,0.888,0.054,0.428,2.681,0.802,5668,4250
150,1,10,high-degree,True,0.02,0.069,0.882,0.036,0.314,2.689,0.832,5662,4138
150,3,5,cluster,True,0.021,0.029,0.817,0.015,0.31,2.696,0.838,5636,4098
150,1,10,random,True,0.021,0.065,0.88,0.034,0.312,2.694,0.838,5484,4097
150,2,10,high-degree,True,0.021,0.075,0.916,0.039,0.308,2.692,0.841,5692,4084
150,3,10,random,True,0.021,0.084,0.887,0.044,0.327,2.688,0.834,5565,4117
150,3,10,cluster,True,0.022,0.055,0.903,0.028,0.302,2.685,0.838,5630,4120
150,2,5,random,True,0.022,0.036,0.859,0.019,0.312,2.689,0.837,5591,4114
150,2,5,cluster,True,0.022,0.027,0.871,0.014,0.319,2.681,0.831,5585,4145
150,3,5,random,True,0.022,0.027,0.857,0.014,0.311,2.692,0.838,5562,4103
150,1,10,high-degree,True,0.022,0.07,0.923,0.037,0.321,2.686,0.836,5557,4133
150,2,10,high-degree,True,0.022,0.071,0.93,0.037,0.314,2.683,0.832,5634,4101
150,3,5,high-degree,True,0.023,0.036,0.96,0.018,0.307,2.686,0.837,5562,4103
150,3,5,random,True,0.023,0.033,0.918,0.017,0.308,2.683,0.833,5612,4117
150,2,10,cluster,True,0.023,0.061,0.905,0.031,0.313,2.692,0.842,5649,4167
150,3,10,high-degree,True,0.023,0.062,0.9,0.032,0.311,2.681,0.838,5585,4095
150,1,5,high-degree,True,0.024,0.033,0.918,0.017,0.313,2.686,0.835,5618,4145
150,1,10,cluster,True,0.024,0.06,0.848,0.031,0.32,2.686,0.838,5570,4134
150,2,10,random,True,0.024,0.069,0.887,0.036,0.313,2.689,0.834,5625,4122
150,2,10,high-degree,False,0.024,0.026,0.945,0.013,0.0,2.692,0.882,5595,3647
150,3,5,cluster,True,0.024,0.032,0.889,0.016,0.311,2.691,0.835,5578,4121
150,2,5,cluster,True,0.025,0.03,0.847,0.015,0.313,2.678,0.83,5515,4070
150,1,10,cluster,True,0.025,0.067,0.867,0.035,0.307,2.686,0.837,5575,4079
150,3,10,random,True,0.025,0.054,0.887,0.028,0.312,2.683,0.833,5494,4072
150,2,5,high-degree,True,0.025,0.031,0.899,0.016,0.312,2.676,0.834,5604,4082
150,1,5,cluster,True,0.026,0.033,0.957,0.017,0.308,2.687,0.839,5618,4118
150,1,5,cluster,True,0.026,0.028,0.905,0.014,0.31,2.691,0.835,5675,4114
150,2,5,high-degree,True,0.026,0.03,0.952,0.015,0.308,2.678,0.836,5574,4107
150,3,5,high-degree,True,0.026,0.034,0.92,0.018,0.311,2.688,0.836,5525,4120
150,3,10,high-degree,True,0.026,0.072,0.925,0.037,0.308,2.693,0.841,5624,4122
150,1,5,random,True,0.027,0.042,0.944,0.021,0.3,2.683,0.836,5644,4123
150,1,10,random,False,0.027,0.021,0.913,0.011,0.0,2.684,0.88,5526,3647
150,3,10,cluster,True,0.028,0.049,0.893,0.025,0.309,2.685,0.836,5652,4117
150,2,10,cluster,True,0.028,0.058,0.908,0.03,0.306,2.696,0.841,5604,4104
150,1,5,high-degree,True,0.028,0.031,0.912,0.016,0.303,2.686,0.834,5583,4090
150,1,10,random,True,0.028,0.063,0.935,0.033,0.314,2.677,0.837,5572,4124
150,3,10,high-degree,False,0.029,0.03,0.953,0.015,0.0,2.692,0.882,5607,3652
150,2,5,cluster,False,0.029,0.008,0.938,0.004,0.0,2.699,0.878,5646,3612
150,1,5,random,True,0.03,0.035,0.946,0.018,0.311,2.691,0.837,5607,4098
150,2,5,high-degree,False,0.03,0.01,1.0,0.005,0.0,2.691,0.882,5515,3583
150,3,5,high-degree,False,0.031,0.013,0.926,0.006,0.0,2.688,0.882,5544,3587
150,1,5,high-degree,False,0.031,0.014,0.966,0.007,0.0,2.698,0.883,5580,3599
150,2,10,cluster,False,0.032,0.026,0.962,0.013,0.0,2.694,0.882,5619,3606
150,2,5,random,False,0.033,0.012,0.885,0.006,0.0,2.689,0.877,5543,3630
150,3,5,cluster,False,0.034,0.011,0.957,0.006,0.0,2.694,0.887,5603,3634
150,3,5,random,False,0.035,0.016,0.886,0.008,0.0,2.703,0.883,5624,3646
150,2,10,random,False,0.035,0.018,0.875,0.009,0.0,2.696,0.886,5517,3592
150,1,10,high-degree,False,0.036,0.027,0.947,0.014,0.0,2.692,0.882,5598,3589
150,1,5,random,False,0.036,0.011,0.913,0.005,0.0,2.691,0.881,5596,3634
150,3,10,random,False,0.036,0.027,0.915,0.014,0.0,2.691,0.879,5722,3662
150,3,10,cluster,False,0.038,0.024,0.979,0.012,0.0,2.694,0.88,5603,3639
150,1,10,cluster,False,0.043,0.026,0.981,0.013,0.0,2.69,0.882,5592,3615
150,1,5,cluster,False,0.045,0.011,0.957,0.006,0.0,2.701,0.888,5535,3669
200,3,10,high-degree,True,0.015,0.037,0.937,0.019,0.371,2.624,0.849,7817,6994
200,3,5,random,True,0.015,0.012,0.872,0.006,0.371,2.625,0.845,7930,6987
200,3,5,cluster,True,0.015,0.014,0.797,0.007,0.375,2.627,0.847,7885,7017
200,1,10,random,True,0.015,0.033,0.909,0.017,0.372,2.628,0.848,7936,7019
200,3,5,cluster,True,0.016,0.016,0.836,0.008,0.378,2.624,0.846,7828,6952
200,2,5,cluster,True,0.016,0.016,0.795,0.008,0.367,2.619,0.846,7914,6957
200,2,5,high-degree,True,0.016,0.019,0.893,0.009,0.376,2.626,0.848,7919,7020
200,1,10,cluster,True,0.016,0.037,0.931,0.019,0.375,2.625,0.847,7858,7011
200,3,5,random,True,0.016,0.02,0.923,0.01,0.397,2.626,0.842,7853,7097
200,2,10,random,True,0.016,0.038,0.914,0.02,0.374,2.623,0.847,7897,7006
200,2,5,random,True,0.017,0.02,0.867,0.01,0.374,2.623,0.846,7829,6993
200,3,10,cluster,True,0.017,0.03,0.878,0.015,0.372,2.624,0.846,7883,7011
200,1,5,high-degree,True,0.017,0.015,0.9,0.008,0.372,2.626,0.846,7919,6990
200,3,10,random,True,0.017,0.04,0.941,0.02,0.367,2.627,0.849,7948,7014
200,1,5,cluster,True,0.017,0.022,0.952,0.011,0.377,2.625,0.847,7954,7032
200,1,5,high-degree,True,0.017,0.015,0.844,0.008,0.367,2.621,0.847,7923,6990
200,2,10,high-degree,True,0.017,0.033,0.944,0.017,0.372,2.621,0.849,7845,6952
200,3,5,high-degree,True,0.017,0.015,0.873,0.008,0.374,2.627,0.847,7943,6989
200,2,10,cluster,True,0.018,0.035,0.908,0.018,0.375,2.623,0.848,7809,6970
200,2,5,high-degree,True,0.018,0.018,0.929,0.009,0.367,2.623,0.844,7852,6916
200,3,10,cluster,True,0.018,0.032,0.958,0.016,0.376,2.62,0.843,7873,6987
200,2,10,random,True,0.018,0.037,0.875,0.019,0.372,2.624,0.849,7806,7034
200,1,10,cluster,True,0.018,0.031,0.88,0.016,0.373,2.626,0.847,7722,6971
200,1,10,high-degree,True,0.018,0.033,0.936,0.017,0.372,2.618,0.843,7901,6953
200,2,5,cluster,True,0.018,0.017,0.969,0.009,0.375,2.624,0.853,7778,7004
200,3,10,random,True,0.018,0.035,0.894,0.018,0.366,2.623,0.85,7964,6952
200,2,10,cluster,True,0.018,0.03,0.806,0.015,0.371,2.628,0.846,7948,6992
200,3,5,high-degree,True,0.019,0.016,0.934,0.008,0.369,2.629,0.851,7815,7051
200,2,5,random,True,0.019,0.016,0.918,0.008,0.384,2.625,0.842,7801,6995
200,1,10,random,True,0.019,0.035,0.92,0.018,0.366,2.62,0.846,7931,6971
200,1,5,random,True,0.019,0.019,0.827,0.009,0.396,2.625,0.841,7856,7055
200,1,5,random,True,0.019,0.018,0.917,0.009,0.369,2.624,0.85,7798,7017
200,1,5,cluster,True,0.019,0.015,0.912,0.007,0.37,2.626,0.847,7745,6908
200,1,10,high-degree,True,0.02,0.032,0.921,0.016,0.378,2.618,0.844,7739,6956
200,3,10,high-degree,True,0.02,0.034,0.924,0.017,0.376,2.625,0.85,7831,7017
200,2,10,high-degree,True,0.021,0.033,0.952,0.017,0.369,2.627,0.849,7868,6977
200,1,10,cluster,False,0.023,0.012,0.933,0.006,0.0,2.639,0.9,7814,5757
200,1,5,random,False,0.025,0.005,0.857,0.003,0.0,2.637,0.899,7850,5723
200,2,5,high-degree,False,0.027,0.004,0.882,0.002,0.0,2.637,0.901,7835,5753
200,3,5,high-degree,False,0.029,0.006,0.92,0.003,0.0,2.636,0.903,7806,5743
200,2,5,random,False,0.029,0.005,1.0,0.003,0.0,2.638,0.904,7834,5711
200,1,5,high-degree,False,0.029,0.007,0.923,0.003,0.0,2.642,0.904,7879,5770
200,1,5,cluster,False,0.029,0.006,1.0,0.003,0.0,2.64,0.903,7836,5758
200,3,5,random,False,0.03,0.004,1.0,0.002,0.0,2.635,0.899,7768,5702
200,3,5,cluster,False,0.03,0.006,0.833,0.003,0.0,2.641,0.903,7942,5742
200,3,10,high-degree,False,0.03,0.011,0.884,0.005,0.0,2.64,0.902,7874,5674
200,2,10,cluster,False,0.031,0.008,0.938,0.004,0.0,2.645,0.905,7871,5765
200,3,10,cluster,False,0.031,0.012,0.933,0.006,0.0,2.645,0.905,7661,5732
200,1,10,high-degree,False,0.031,0.01,0.925,0.005,0.0,2.641,0.903,7918,5726
200,2,10,random,False,0.032,0.01,0.949,0.005,0.0,2.639,0.903,7800,5689
200,3,10,random,False,0.032,0.011,0.976,0.006,0.0,2.64,0.902,7775,5730
200,2,10,high-degree,False,0.032,0.01,0.972,0.005,0.0,2.633,0.903,7824,5796
200,2,5,cluster,False,0.033,0.004,1.0,0.002,0.0,2.631,0.9,7804,5746
200,1,10,random,False,0.036,0.009,0.971,0.005,0.0,2.634,0.904,7847,5756
300,1,10,random,True,0.01,0.018,0.902,0.009,0.466,2.585,0.859,12763,14690
300,3,10,random,True,0.01,0.013,0.885,0.007,0.466,2.583,0.86,12562,14699
300,1,10,high-degree,True,0.01,0.013,0.912,0.006,0.471,2.584,0.859,12749,14859
300,1,10,high-degree,True,0.01,0.014,0.925,0.007,0.461,2.588,0.863,12619,14685
300,1,5,random,True,0.01,0.007,0.923,0.004,0.466,2.586,0.861,12712,14790
300,2,10,random,True,0.01,0.015,0.879,0.008,0.463,2.59,0.863,12636,14681
300,2,5,random,True,0.011,0.008,0.938,0.004,0.465,2.588,0.862,12616,14698
300,1,5,cluster,True,0.011,0.006,0.944,0.003,0.461,2.59,0.865,12593,14718
300,2,10,high-degree,True,0.011,0.01,0.879,0.005,0.462,2.584,0.86,12692,14664
300,3,10,cluster,True,0.011,0.016,0.935,0.008,0.464,2.585,0.86,12633,14727
300,3,5,high-degree,True,0.011,0.007,0.93,0.003,0.467,2.588,0.863,12681,14837
300,3,5,cluster,True,0.011,0.007,0.935,0.004,0.488,2.583,0.852,12586,15000
300,2,10,high-degree,True,0.011,0.012,0.909,0.006,0.463,2.583,0.86,12760,14730
300,3,10,cluster,True,0.011,0.012,0.832,0.006,0.468,2.589,0.861,12581,14648
300,3,10,high-degree,True,0.011,0.012,0.916,0.006,0.468,2.583,0.857,12684,14803
300,2,5,cluster,True,0.011,0.006,0.906,0.003,0.463,2.584,0.86,12803,14816
300,3,10,high-degree,True,0.011,0.013,0.937,0.006,0.463,2.588,0.861,12618,14721
300,2,5,cluster,True,0.011,0.007,0.822,0.004,0.488,2.582,0.855,12602,14971
300,3,5,cluster,True,0.012,0.006,0.938,0.003,0.472,2.586,0.86,12587,14809
300,1,10,random,True,0.012,0.016,0.895,0.008,0.463,2.585,0.86,12592,14792
300,1,5,high-degree,True,0.012,0.007,0.915,0.003,0.464,2.585,0.859,12754,14758
300,1,5,random,True,0.012,0.008,0.913,0.004,0.47,2.584,0.858,12649,14836
300,2,10,random,True,0.012,0.013,0.916,0.007,0.468,2.585,0.859,12697,14730
300,3,5,random,True,0.012,0.006,0.881,0.003,0.464,2.584,0.859,12753,14723
300,2,5,high-degree,True,0.012,0.006,0.927,0.003,0.467,2.581,0.859,12683,14737
300,3,5,random,True,0.012,0.008,0.931,0.004,0.457,2.589,0.863,12608,14629
300,2,5,high-degree,True,0.012,0.007,0.946,0.003,0.464,2.588,0.86,12622,14746
300,1,5,cluster,True,0.012,0.006,0.862,0.003,0.461,2.588,0.863,12734,14795
300,1,5,high-degree,True,0.012,0.007,0.853,0.004,0.485,2.584,0.855,12735,14962
300,1,10,cluster,True,0.012,0.015,0.857,0.007,0.47,2.584,0.859,12631,14796
300,2,10,cluster,True,0.013,0.015,0.924,0.008,0.465,2.584,0.859,12777,14813
300,1,10,cluster,True,0.013,0.013,0.877,0.007,0.474,2.586,0.86,12740,14962
300,2,10,cluster,True,0.013,0.01,0.878,0.005,0.461,2.588,0.865,12595,14761
300,3,5,high-degree,True,0.013,0.006,0.929,0.003,0.462,2.589,0.864,12695,14762
