N,Hmax,obs_count,placement,cover_enabled,poison_rate,accuracy,total_guesses,correct_guesses,total_messages,dummy_messages,dummy_fraction,graph_precision,graph_recall,graph_f1,estimated_nodes,estimated_edges,avg_confidence,total_replies,avg_reply_delay,conversation_threads,avg_path_length,path_diversity
75,2,5,high-degree,True,0.05,0.04218852999340804,1517,64,5476,1089,0.19886778670562455,0.9285714285714286,0.08150470219435736,0.14985590778097982,58,84,0.4009241214897897,2120,1.909295352323838,1096,2.9128926223520817,0.7969320672023374
300,2,10,high-degree,False,0.0,0.018953550453817407,3746,71,22127,0,0.0,0.84,0.001309308560384064,0.002614541832669323,34,25,0.355629575279386,12686,2.519882407550673,10603,2.602838161522122,0.9253852759072626
150,3,5,cluster,True,0.1,0.02060353798126951,4805,99,14853,4607,0.3101730290177069,0.8169014084507042,0.014728288471305232,0.028934896482913447,54,71,0.38405758530667333,5636,2.28927680798005,4098,2.696492291119639,0.8375412374604457
200,1,10,random,True,0.1,0.018520933872440328,7667,142,22426,8210,0.3660929278516008,0.9202898550724637,0.01795814479638009,0.03522884882108183,107,138,0.3762221534822937,7931,2.381154299175501,6971,2.6202621956657453,0.846071524123785
50,1,5,random,False,0.0,0.0847457627118644,472,40,2656,0,0.0,0.8888888888888888,0.11538461538461539,0.20425531914893616,35,54,0.4037617960983179,1205,1.7283800243605358,477,2.9939759036144578,0.7710843373493976
100,3,5,high-degree,False,0.0,0.04869251577998197,1109,54,6301,0,0.0,0.9411764705882353,0.027923211169284468,0.054237288135593226,45,51,0.3766125851807486,3277,2.188956433637285,1779,2.8255832407554355,0.8522456752896366
400,3,5,high-degree,True,0.05,0.010089410220654581,24382,246,63631,34176,0.5370966981502726,0.8947368421052632,0.0011925221844200484,0.002381869767767698,43,38,0.3775614482356339,17193,2.6019865200425683,24718,2.5812104163065173,0.8677217079725291
200,2,10,cluster,False,0.0,0.031053294167016365,2383,74,14156,0,0.0,0.9375,0.004242081447963801,0.008445945945945946,36,32,0.3743603145421506,7871,2.329113924050633,5765,2.644602995196383,0.904704718847132
150,1,10,random,True,0.1,0.02116069557930023,4773,101,14670,4576,0.3119291070211316,0.88,0.0335195530726257,0.06457925636007829,100,150,0.3856113309703361,5484,2.28809679529104,4097,2.6940013633265165,0.8376278118609407
200,3,5,cluster,True,0.1,0.01557910867066786,7831,122,22672,8559,0.37751411432604093,0.835820895522388,0.007918552036199095,0.015688471774758368,57,67,0.3640591890827507,7828,2.356183745583039,6952,2.6237649964714187,0.8464625970359916
75,2,10,high-degree,False,0.0,0.0648508430609598,771,50,4454,0,0.0,0.9320388349514563,0.10031347962382445,0.18113207547169807,62,103,0.40276194172831953,2187,1.9653679653679654,1070,2.9014369106421194,0.8282442748091603
100,1,5,random,False,0.0,0.056776556776556776,1092,62,6250,0,0.0,0.975609756097561,0.02326934264107039,0.04545454545454545,38,41,0.3917318423214836,3226,2.167795726941115,1779,2.81744,0.8432
100,2,10,random,True,0.05,0.04532462229481421,2449,111,8243,1979,0.2400824942375349,0.946969696969697,0.07271669575334497,0.13506212857914643,75,132,0.39222440590842933,3240,2.1085949562532167,1871,2.820453718306442,0.8130534999393425
50,2,10,random,False,0.0,0.0865979381443299,485,42,2643,0,0.0,0.8411214953271028,0.21634615384615385,0.3441682600382409,49,107,0.4226775370393611,1192,1.8451219512195123,467,2.965569428679531,0.7616345062429057
50,3,10,cluster,False,0.0,0.10944206008583691,466,51,2651,0,0.0,0.8333333333333334,0.19230769230769232,0.3125,41,96,0.4023582654687711,1200,1.8304668304668306,473,2.968691059977367,0.7604677480196153
150,2,5,random,False,0.0,0.03257142857142857,1750,57,10153,0,0.0,0.8846153846153846,0.005840528186896902,0.011604439959636729,30,26,0.37971073015377893,5543,2.2647814910025708,3630,2.6888604353393086,0.8767851866443416
150,2,5,random,True,0.05,0.01712046204620462,4848,83,14948,4738,0.316965480331817,0.96,0.018283392585068562,0.03588337901819088,67,75,0.38336096684852367,5600,2.2883026064844247,4121,2.682967621086433,0.8377040406743377
100,2,10,high-degree,False,0.0,0.048401826484018265,1095,53,6252,0,0.0,0.9714285714285714,0.03955788248981966,0.07602012297372834,58,70,0.4011523351343935,3228,2.1554643406875322,1765,2.8346129238643636,0.8475687779910429
300,3,10,random,True,0.05,0.009880905640622955,15282,151,41173,19170,0.46559638598110414,0.8852459016393442,0.006733586881975185,0.013365509560051976,110,122,0.36967291933432467,12562,2.503448275862069,14699,2.5834648920409005,0.8596896024093459
50,3,10,high-degree,True,0.05,0.08470290771175727,791,67,3149,489,0.15528739282311846,0.8740740740740741,0.28365384615384615,0.42831215970961883,50,135,0.42983924285302055,1209,1.7016908212560387,486,2.973642426167037,0.7345188948872658
400,2,10,cluster,True,0.05,0.009661249898940901,24738,239,64403,34916,0.5421486576712264,0.956989247311828,0.0031216021886289504,0.006222905887288492,89,93,0.35794051249839504,17225,2.5635474860335195,24967,2.5765880471406613,0.8629256401099328
150,3,5,high-degree,True,0.05,0.022502628811777076,4755,107,14687,4515,0.30741472050112345,0.96,0.018283392585068562,0.03588337901819088,67,75,0.378317234974449,5562,2.31841596909208,4103,2.6861850616191187,0.8369306189146865
50,1,10,random,True,0.05,0.07007874015748032,1270,89,3823,1174,0.30708867381637456,0.8027210884353742,0.28365384615384615,0.41918294849023086,48,147,0.45163714802052124,1198,1.7675276752767528,478,2.9607637980643475,0.6986659691341878
75,2,10,random,True,0.1,0.05832241153342071,1526,89,5534,1100,0.19877123238164077,0.8475609756097561,0.1452455590386625,0.24799286351471903,71,164,0.4073897815065616,2167,1.9963369963369964,1099,2.9166967835200577,0.7912902059992772
100,2,10,random,False,0.0,0.05515370705244123,1106,61,6330,0,0.0,0.9620253164556962,0.04421175101803374,0.08453837597330367,62,79,0.3891720257505213,3306,2.1395465994962217,1798,2.832701421800948,0.8497630331753554
200,2,5,high-degree,True,0.1,0.018455939693267483,7694,142,22343,8206,0.3672738665353802,0.9285714285714286,0.009191176470588236,0.018202184262111454,65,70,0.3730357324655496,7852,2.40188457008245,6916,2.622521595130466,0.8439779796804369
150,2,10,cluster,True,0.05,0.028,4750,133,14717,4503,0.3059726846504043,0.9076923076923077,0.029964448958862366,0.05801376597836774,78,130,0.38357258785554166,5604,2.3000949667616335,4104,2.6961337229054836,0.841339947000068
100,2,5,random,True,0.1,0.0418046357615894,2416,101,8205,1986,0.2420475319926874,0.875,0.03664921465968586,0.07035175879396985,51,72,0.40490733377402216,3195,2.085848074921956,1865,2.797928092626447,0.7991468616697136
50,1,5,cluster,False,0.0,0.07847533632286996,446,35,2652,0,0.0,0.8928571428571429,0.1201923076923077,0.21186440677966104,32,56,0.4291587760074477,1201,1.696969696969697,474,2.9671945701357467,0.7696078431372549
150,3,10,cluster,True,0.1,0.022127659574468085,4700,104,14675,4435,0.30221465076660986,0.9032258064516129,0.028440832910106652,0.055145248645987195,82,124,0.38181601963870426,5630,2.319431279620853,4120,2.6849063032367972,0.8377512776831346
200,3,10,cluster,True,0.1,0.018392282958199356,7775,143,22701,8543,0.37632703405136336,0.9583333333333334,0.01626131221719457,0.031979977753058955,85,120,0.38195907060458006,7873,2.365357643758766,6987,2.620413197656491,0.8426501035196687
200,2,10,random,False,0.0,0.032029950083194675,2404,77,14085,0,0.0,0.9487179487179487,0.005231900452488687,0.010406412600196877,45,39,0.38383398324556567,7800,2.3865425912670006,5689,2.6386936457223995,0.9033013844515442
100,1,10,cluster,True,0.1,0.03061646669424907,2417,74,8105,1929,0.2380012338062924,0.8970588235294118,0.07097149505526469,0.13153638814016175,72,136,0.40081533674074604,3152,2.112526539278132,1858,2.8240592227020356,0.816533004318322
400,3,5,random,False,0.0,0.016183816183816185,5005,81,29594,0,0.0,0.9375,0.0005261127284206095,0.001051635292880429,21,16,0.34433819804032323,17332,2.525161290322581,15553,2.5996823680475774,0.9397513009393796
50,3,5,random,False,0.0,0.06444906444906445,481,31,2684,0,0.0,0.896551724137931,0.125,0.21940928270042195,38,58,0.4235201674405257,1233,1.8144208037825058,479,2.9638599105812222,0.761177347242921
100,1,5,high-degree,True,0.05,0.02903359601824969,2411,70,8257,1929,0.233619958822817,0.9655172413793104,0.04886561954624782,0.09302325581395347,59,87,0.3974342921345927,3304,2.1285500747384156,1894,2.8237858786484193,0.8092527552379799
50,3,5,high-degree,True,0.1,0.089728453364817,847,76,3179,532,0.1673482227115445,0.8873239436619719,0.15144230769230768,0.2587268993839836,43,71,0.4374809397060504,1196,1.75,480,2.934885184020132,0.7184649260773828
300,3,10,cluster,True,0.05,0.011195258478761936,15185,170,41174,19100,0.4638849759557002,0.9347826086956522,0.00804289544235925,0.01594856895592508,96,138,0.37108025651361715,12633,2.470205850487541,14727,2.5848836644484385,0.8600573177247778
200,2,5,cluster,True,0.05,0.016319129646418858,7721,126,22441,8242,0.36727418564235104,0.7945205479452054,0.008201357466063349,0.01623512946116165,64,73,0.3659768581694161,7914,2.395573345891217,6957,2.6186444454346955,0.8461744129049508
150,2,5,cluster,True,0.05,0.024734982332155476,4811,119,14731,4606,0.3126739528884665,0.8472222222222222,0.015490096495683088,0.030423940149625933,55,72,0.3892064300552433,5515,2.3040364583333335,4070,2.677686511438463,0.8301540968026611
50,1,5,high-degree,True,0.05,0.07853403141361257,764,60,3085,432,0.140032414910859,0.8493150684931506,0.14903846153846154,0.2535787321063394,43,73,0.4225230403799981,1202,1.7463414634146341,474,2.9623987034035655,0.7403565640194489
400,2,10,cluster,False,0.0,0.014735165272799682,5022,74,29472,0,0.0,0.9,0.0009470029111570972,0.0018920149959707085,34,30,0.3225849412870587,17210,2.5300862986168577,15550,2.6034201954397393,0.9405198154180239
300,3,5,random,False,0.0,0.02145347278090641,3729,80,22199,0,0.0,0.85,0.0010599164536442421,0.002117192851360608,24,20,0.3740488016368863,12758,2.512326656394453,10622,2.598945898463895,0.9259426100274787
50,2,5,random,True,0.1,0.06862745098039216,918,63,3267,615,0.18824609733700642,0.7846153846153846,0.12259615384615384,0.21205821205821204,42,65,0.4340548952002945,1201,1.7420537897310513,484,2.938169574533211,0.7147229874502602
75,3,10,random,False,0.0,0.057441253263707574,766,44,4447,0,0.0,0.9120879120879121,0.08672936259143156,0.15839694656488548,55,91,0.3992123480554904,2180,2.0256222547584186,1065,2.9062289183719363,0.8232516303125703
300,2,10,random,False,0.0,0.01838831800973499,3698,68,21991,0,0.0,0.9565217391304348,0.0013716565870690192,0.0027393848835761425,32,23,0.35130806614409044,12550,2.4845101431042615,10453,2.601564276294848,0.9261970806238916
400,3,10,random,False,0.0,0.019564783389898182,5009,98,29570,0,0.0,0.9259259259259259,0.0008768545473676827,0.0017520498983811061,35,27,0.3228900902408372,17308,2.524845804724776,15574,2.5980723706459248,0.9379100439634765
400,1,5,high-degree,True,0.1,0.010592613799026625,24451,259,63710,34350,0.539161827028724,0.9512195121951219,0.001367893093893585,0.002731857663210984,44,41,0.3495761266222987,17098,2.5444220986631967,24706,2.5788102338722334,0.8650290378276566
75,1,10,random,True,0.05,0.04490057729313662,1559,70,5588,1149,0.20561918396564066,0.8787878787878788,0.15151515151515152,0.25846702317290554,73,165,0.41493238024809215,2172,2.0472779369627507,1101,2.9092698639942736,0.7925912670007158
100,1,5,high-degree,True,0.1,0.03194103194103194,2442,78,8268,1999,0.24177552007740688,0.9578947368421052,0.05293775450843514,0.10033076074972436,63,95,0.3948017939409389,3245,2.1120162932790225,1884,2.818940493468795,0.8148282535074988
400,1,10,high-degree,False,0.0,0.017931858936043037,5019,90,29396,0,0.0,0.9411764705882353,0.0005611869103153169,0.0011217049915872126,26,17,0.334520490083403,17134,2.5434627292212433,15433,2.6005238808001088,0.9382228874676827
100,2,5,random,True,0.05,0.041944335554684437,2551,107,8402,2153,0.256248512258986,0.8552631578947368,0.03781268179173938,0.0724233983286908,62,76,0.3745344850080531,3225,2.168737060041408,1894,2.8192097119733397,0.8059985717686265
400,1,5,random,True,0.05,0.0104675505931612,24361,255,63677,34185,0.5368500400458565,0.8222222222222222,0.0012977447301041702,0.002591399355652052,48,45,0.3708714491261654,17230,2.552421250587682,24829,2.581811329051306,0.8672519119933414
200,3,10,random,False,0.0,0.03220409870347135,2391,77,14060,0,0.0,0.975609756097561,0.005656108597285068,0.011247012512301419,45,41,0.3712608292367372,7775,2.35695411962527,5730,2.6400426742532006,0.9021337126600284
200,2,5,random,True,0.1,0.017008117510630073,7761,132,22558,8444,0.37432396489050446,0.8674698795180723,0.010180995475113122,0.020125786163522015,77,83,0.3911561449831236,7829,2.3743760399334444,6993,2.623193545527086,0.8460413157194787
50,2,5,random,False,0.0,0.049145299145299144,468,23,2670,0,0.0,0.8478260869565217,0.09375,0.16883116883116883,37,46,0.4130496388869386,1219,1.771156138259833,479,2.9820224719101125,0.7730337078651686
150,1,5,high-degree,True,0.05,0.023759899958315966,4798,114,14890,4662,0.3130960376091336,0.9178082191780822,0.0170137125444388,0.03340812764896534,63,73,0.3852465320861196,5618,2.3014868712432777,4145,2.6856950973807923,0.8345869711215581
200,3,10,cluster,True,0.05,0.016866228917213854,7767,131,22573,8405,0.37234749479466617,0.8780487804878049,0.015271493212669683,0.03002084781097985,90,123,0.37756857097489405,7883,2.3481638418079096,7011,2.624108448146015,0.8462765250520533
400,2,10,random,True,0.1,0.009096521918090142,24295,221,63341,33934,0.5357351478505233,0.9016393442622951,0.0038581600084178036,0.00768344218209758,117,122,0.36552204146822875,17145,2.5622485207100594,24795,2.575725043810486,0.8654110291912032
50,2,10,high-degree,False,0.0,0.10087719298245613,456,46,2648,0,0.0,0.8727272727272727,0.23076923076923078,0.3650190114068442,48,110,0.4206347343761092,1197,1.7450980392156863,471,2.9769637462235647,0.7722809667673716
100,1,10,random,True,0.1,0.04552845528455285,2460,112,8217,1940,0.23609589874650116,0.8944099378881988,0.08376963350785341,0.15319148936170213,86,161,0.39291294036258395,3253,2.169309462915601,1872,2.822684678106365,0.8150176463429476
50,1,10,high-degree,True,0.05,0.08406524466750313,797,67,3088,451,0.14604922279792745,0.8571428571428571,0.28846153846153844,0.43165467625899273,50,140,0.4360321743163254,1186,1.6633785450061653,483,2.9624352331606216,0.7312176165803109
75,1,5,random,True,0.05,0.05116580310880829,1544,79,5506,1082,0.1965128950236106,0.9058823529411765,0.08045977011494253,0.14779270633397312,56,85,0.4074911556804609,2157,2.1227941176470586,1098,2.913367235742826,0.7871413003995641
50,3,5,random,True,0.1,0.08322663252240717,781,65,3109,474,0.15246059826310712,0.8529411764705882,0.13942307692307693,0.23966942148760328,44,68,0.42721541154159076,1184,1.6803482587064678,482,2.9601157928594404,0.7327114827918945
300,3,10,random,False,0.0,0.020261263663023193,3751,76,22250,0,0.0,0.8461538461538461,0.0013716565870690192,0.0027388733271086207,33,26,0.3595396787632741,12809,2.515487748497457,10651,2.599955056179775,0.9286741573033708
400,2,10,random,False,0.0,0.02031063321385902,5022,102,29392,0,0.0,0.8888888888888888,0.0005611869103153169,0.0011216656735251848,25,18,0.3347987927766926,17130,2.535025017869907,15501,2.60091181273816,0.9379763200870985
100,3,5,cluster,True,0.1,0.037186742118027485,2474,92,8214,1960,0.23861699537375214,0.9041095890410958,0.038394415357766144,0.07366071428571429,49,73,0.3916134323295107,3230,2.1965856182100363,1870,2.810810810810811,0.8087411736060385
75,3,10,cluster,True,0.05,0.054707379134860054,1572,86,5511,1114,0.20214117220105243,0.8580645161290322,0.13897596656217345,0.23920863309352516,60,155,0.4125325948378661,2130,1.9806114839671887,1085,2.9266920704046453,0.7864271457085829
150,2,5,random,True,0.1,0.022291021671826627,4845,108,14837,4636,0.31246208802318526,0.8588235294117647,0.018537328593194517,0.036291324881928905,66,85,0.39306143287544604,5591,2.2896486229819564,4114,2.6888184943047784,0.8370964480690166
75,3,5,high-degree,True,0.05,0.04501607717041801,1555,70,5542,1140,0.20570191266690727,0.8888888888888888,0.07523510971786834,0.138728323699422,61,81,0.4025091502854311,2135,2.0372856077554062,1097,2.930710934680621,0.7971851317214003
200,2,5,high-degree,True,0.05,0.016486282406242135,7946,131,22750,8546,0.37564835164835164,0.8933333333333333,0.009473981900452488,0.018749125507205817,68,75,0.37430838470831357,7919,2.4066088586829153,7020,2.626065934065934,0.8482197802197802
100,3,10,random,False,0.0,0.057813911472448055,1107,64,6285,0,0.0,0.9358974358974359,0.04246655031995346,0.08124652198107957,61,78,0.3953618698000884,3261,2.223865374808771,1789,2.825139220365951,0.8505966587112171
100,3,5,high-degree,True,0.05,0.03298045602605863,2456,81,8269,1974,0.23872294110533318,0.9375,0.04363001745200698,0.08337965536409116,58,80,0.3887394013863879,3271,2.1280364372469633,1878,2.806143427258435,0.8081992985850768
50,3,5,high-degree,False,0.0,0.07610993657505286,473,36,2650,0,0.0,0.896551724137931,0.125,0.21940928270042195,38,58,0.4194563110413294,1199,1.8437118437118436,478,2.9652830188679244,0.7607547169811321
100,2,5,high-degree,False,0.0,0.040627885503231764,1083,44,6308,0,0.0,1.0,0.02152414194299011,0.04214123006833713,36,37,0.3828274306309938,3284,2.183055975794251,1780,2.8219720989220036,0.845434369055168
75,3,10,high-degree,False,0.0,0.05235602094240838,764,40,4472,0,0.0,0.9361702127659575,0.09195402298850575,0.16745956232159848,62,94,0.40381882383935286,2205,1.976545842217484,1068,2.9168157423971377,0.8271466905187835
400,1,10,random,True,0.05,0.010099771017337259,24456,247,63867,34486,0.5399658665664584,0.9516129032258065,0.004138753463575462,0.00824166230137943,116,124,0.36511369094201007,17119,2.568865121806298,24850,2.5790157671410903,0.8647971565910407
75,1,5,random,False,0.0,0.060225846925972396,797,48,4475,0,0.0,0.9411764705882353,0.050156739811912224,0.09523809523809523,41,51,0.40562037692149056,2208,2.0742326909350464,1062,2.9068156424581004,0.8207821229050279
75,2,5,random,True,0.05,0.049681528662420385,1570,78,5578,1160,0.20795984223736105,0.8611111111111112,0.06478578892371996,0.12050534499514091,52,72,0.4058595539765149,2151,2.0220426157237323,1088,2.930620294012191,0.7915023305844389
100,3,10,cluster,False,0.0,0.05355493998153278,1083,58,6234,0,0.0,0.9310344827586207,0.031413612565445025,0.060776589758019126,45,58,0.40280706746450595,3210,2.2545739675901726,1762,2.818094321462945,0.8448829002245749
100,2,5,high-degree,True,0.1,0.03364410214835833,2467,83,8285,1954,0.23584791792395896,0.9620253164556962,0.04421175101803374,0.08453837597330367,61,79,0.39193270784677026,3307,2.1387775551102206,1901,2.8168980084490043,0.8044659022329511
50,3,5,cluster,True,0.1,0.08411214953271028,749,63,3083,441,0.14304249108011677,0.78125,0.1201923076923077,0.20833333333333334,36,64,0.43294572707360757,1191,1.6971569839307787,482,2.9581576386636392,0.7314304249108011
400,3,5,random,True,0.1,0.00964988246938018,24249,234,63410,34135,0.5383220312253588,0.9850746268656716,0.0023148960050506824,0.004618937644341802,65,67,0.35949127271798653,17013,2.578941092296685,24761,2.5820375335120644,0.866566787572938
50,2,10,random,True,0.05,0.08980582524271845,824,74,3186,503,0.1578782172002511,0.8307692307692308,0.25961538461538464,0.39560439560439564,49,130,0.43488454045342956,1232,1.7488151658767772,483,2.9375392341494035,0.7275580665411174
300,1,10,random,True,0.05,0.012324523825215844,15173,187,41021,18988,0.46288486385022304,0.8951048951048951,0.007980547415674295,0.01582004696576443,111,143,0.3859678210290922,12592,2.494798234552333,14792,2.585431851978255,0.860461714731479
200,1,5,random,True,0.1,0.018805309734513276,8136,153,23412,9271,0.39599350760293867,0.8271604938271605,0.009473981900452488,0.018733398574024885,71,81,0.38047381518262224,7856,2.4022175041283322,7055,2.625363061677772,0.8409362719972664
100,2,5,cluster,True,0.05,0.03374485596707819,2430,82,8322,1990,0.23912521028598893,0.8607594936708861,0.03955788248981966,0.07563959955506118,60,79,0.3866631957201859,3308,2.153426017874876,1889,2.823239605863975,0.8099014659937515
150,1,10,cluster,True,0.05,0.02368797222789463,4897,116,14963,4783,0.31965514936844214,0.8482758620689655,0.031234128999492128,0.06024981631153564,83,145,0.3850460910369148,5570,2.3192245557350564,4134,2.685891866604291,0.8380004009891064
100,3,10,cluster,True,0.1,0.037347681595189114,6319,236,15036,8782,0.5840649108805533,0.8388157894736842,0.14834205933682373,0.25210084033613445,94,304,0.4517896357149531,3230,2.190056965302952,1924,2.8016759776536313,0.6908087257249268
50,2,5,cluster,False,0.0,0.09050772626931568,453,41,2645,0,0.0,0.8679245283018868,0.11057692307692307,0.19616204690831554,30,53,0.4076440721939144,1194,1.7818627450980393,463,2.976937618147448,0.7606805293005671
300,1,5,high-degree,True,0.05,0.011528132573524596,15267,176,41414,19219,0.46407012121504804,0.9152542372881356,0.0033667934409875927,0.006708907938874395,56,59,0.3711283916872737,12754,2.506473489519112,14758,2.5849229729077123,0.858888298642971
400,1,10,cluster,True,0.05,0.009886307464162136,24276,240,63557,34143,0.537202825809903,0.8990825688073395,0.003437269825681316,0.0068483577917540185,85,109,0.3697264427110613,17152,2.578990804055647,24769,2.5837909278285633,0.8689365451484494
150,1,5,random,True,0.1,0.026697992310978216,4682,125,14647,4393,0.29992489929678434,0.9438202247191011,0.02133062468257999,0.04171840079463621,77,89,0.3895632750827526,5644,2.3391959798994977,4123,2.6834846726292074,0.8359391001570288
75,1,10,high-degree,True,0.05,0.05414220482713633,1533,83,5557,1137,0.20460680223141983,0.9019607843137255,0.14420062695924765,0.24864864864864863,68,153,0.4085167585421145,2153,2.0176470588235293,1101,2.920280727010977,0.793413712434767
150,1,10,cluster,True,0.1,0.024644945697577275,4788,118,14697,4512,0.3070014288630333,0.8670886075949367,0.034789233113255456,0.06689453124999999,82,158,0.3863557668594358,5575,2.2767315671879986,4079,2.6859222970674286,0.8367013676260461
