N,Hmax,obs_count,placement,cover_enabled,poison_rate,accuracy,total_guesses,correct_guesses,total_messages,dummy_messages,dummy_fraction,graph_precision,graph_recall,graph_f1,estimated_nodes,estimated_edges,avg_confidence,total_replies,avg_reply_delay,conversation_threads,avg_path_length,path_diversity
75,2,5,random,True,0.05,0.04798464491362764,1563,75,5687,1108,0.19483031475294532,0.9259259259259259,0.07836990595611286,0.14450867052023122,56,81,0.42080314548479647,2181,2.0389329488103822,1064,2.9338842975206614,0.7909266748725162
300,3,10,cluster,False,0.0,0.023828647925033468,3735,89,21679,0,0.0,0.9523809523809523,0.0012469605336991084,0.0024906600249066002,29,21,0.34675027170110334,12615,2.4711763786908296,10369,2.5924166243830435,0.927302919876378
75,2,10,cluster,True,0.1,0.04195804195804196,1573,66,5695,1124,0.19736611062335382,0.9024390243902439,0.15464994775339602,0.26404995539696696,64,164,0.4109172343162575,2173,2.075127644055434,1062,2.9273046532045655,0.7913959613696224
300,1,5,random,True,0.1,0.013317588401233354,15243,203,40960,19146,0.467431640625,0.9821428571428571,0.003429141467672548,0.006834420627524075,57,56,0.3776929612495832,12750,2.500228554014932,14546,2.579345703125,0.8602294921875
200,3,5,high-degree,True,0.05,0.015778843726331735,7922,125,22591,8723,0.38612721880394846,0.9107142857142857,0.007211538461538462,0.01430976430976431,58,56,0.3811816165949521,7872,2.4128418549346016,6925,2.6183878535700056,0.8477269709176221
100,1,5,cluster,False,0.0,0.047706422018348627,1090,52,6286,0,0.0,0.9459459459459459,0.02036067481093659,0.0398633257403189,28,37,0.388180823376501,3270,2.2082484725050917,1757,2.818644607063315,0.8469615017499205
400,3,5,cluster,True,0.1,0.009544008483563097,24518,234,63831,34458,0.5398317431968792,0.926829268292683,0.0013328189119988776,0.0026618100308209583,36,41,0.3672556624978435,17179,2.535697510568342,24595,2.5734361047140104,0.8626216101894064
200,1,5,high-degree,False,0.0,0.02529579763361893,2451,62,13929,0,0.0,1.0,0.002403846153846154,0.004796163069544364,22,17,0.37284860985105,7933,2.408793264733396,5647,2.6290473113647783,0.9040132098499534
150,1,10,random,True,0.05,0.024196827978853194,4918,119,15159,4814,0.31756712184181013,0.9416058394160584,0.03275774504824784,0.06331288343558282,100,137,0.37553903962628593,5689,2.291512915129151,4077,2.671284385513556,0.8310574576159377
200,1,10,random,True,0.05,0.017063957274977205,7677,131,22136,8249,0.3726508854354897,0.9349112426035503,0.02234162895927602,0.04364038116282282,122,169,0.3694998044505386,7891,2.3161730136342267,6880,2.613164076617275,0.8462685218648356
50,3,10,random,True,0.05,0.08374384236453201,812,68,3221,497,0.15429990686122322,0.8947368421052632,0.2860576923076923,0.43351548269581064,50,133,0.4224872630498203,1182,1.8689138576779025,469,2.9689537410742006,0.7416951257373486
300,1,5,high-degree,True,0.1,0.012973259200423616,15108,196,40742,18994,0.46620195375779294,0.875,0.0030550533075628158,0.0060888474681578125,55,56,0.36480544821659894,12684,2.5105077465869,14472,2.5803593343478473,0.8594816160227775
100,2,5,high-degree,True,0.05,0.03449691991786448,2435,84,8246,1943,0.23562939607082223,0.9130434782608695,0.04886561954624782,0.09276642738818333,66,92,0.38991282032704183,3287,2.0842950326141496,1867,2.8179723502304146,0.8138491389764735
400,2,10,high-degree,False,0.0,0.019564783389898182,5009,98,29235,0,0.0,0.95,0.0006664094559994388,0.0013318846167326766,28,20,0.3248937046297076,17041,2.552694610778443,15471,2.592714212416624,0.9370275354882845
100,3,10,random,True,0.05,0.04184761152783261,2533,106,8348,2077,0.24880210828941063,0.9337748344370861,0.08202443280977312,0.15080213903743314,85,151,0.3958949618175042,3255,2.125763747454175,1852,2.806780067081936,0.8039051269765213
50,1,5,random,True,0.1,0.08450704225352113,781,66,3191,465,0.14572234409276089,0.8714285714285714,0.1466346153846154,0.25102880658436216,41,70,0.42084751744437215,1184,1.803970223325062,466,2.9946725164525225,0.7424005014102162
50,3,10,high-degree,True,0.1,0.09195402298850575,783,72,3140,469,0.14936305732484076,0.9064748201438849,0.30288461538461536,0.4540540540540541,49,139,0.4304390913351218,1129,1.842741935483871,471,2.992675159235669,0.743312101910828
200,3,10,high-degree,False,0.0,0.03204601479046836,2434,78,13868,0,0.0,0.9428571428571428,0.004666289592760181,0.009286618826509076,40,35,0.3660657591594488,7872,2.3858773181169757,5727,2.6232333429477936,0.897389674069801
400,2,5,random,True,0.05,0.010251554201490386,24289,249,63618,34235,0.538133861485743,0.9444444444444444,0.0023850443688400967,0.00475807298044292,72,72,0.3657299143667517,17189,2.5264815678954737,24693,2.57422427614826,0.8633562828130403
100,1,5,random,True,0.05,0.04068348250610252,2458,100,8241,1986,0.2409901710957408,0.8611111111111112,0.03606748109365911,0.0692350642099386,54,72,0.3923052587723831,3239,2.1141078838174274,1861,2.815192331027788,0.8075476277150831
75,1,10,random,True,0.1,0.044529262086514,1572,70,5708,1167,0.20444989488437282,0.9139072847682119,0.14420062695924765,0.2490974729241877,67,151,0.4156791142843685,2143,2.0764144011756063,1051,2.9406096706377016,0.78083391730904
300,1,5,cluster,False,0.0,0.02104982680522249,3753,79,21781,0,0.0,0.9333333333333333,0.0008728723735893759,0.0017441136165441636,17,15,0.36195112930162027,12717,2.454238329238329,10462,2.5942335062669297,0.9251182223038428
100,3,5,random,False,0.0,0.04766355140186916,1070,51,6241,0,0.0,1.0,0.02268760907504363,0.04436860068259385,35,39,0.3932268825705905,3225,2.1695090439276488,1744,2.8112481974042622,0.8455375741067137
100,2,10,random,True,0.1,0.04041237113402062,2425,98,8236,1954,0.23725109276347742,0.8785714285714286,0.07155322862129145,0.13232920925228617,82,140,0.3989428014099054,3266,2.130566801619433,1856,2.8204225352112675,0.810709082078679
50,2,10,cluster,True,0.1,0.09960681520314547,763,76,3130,430,0.13738019169329074,0.8731343283582089,0.28125,0.4254545454545454,48,134,0.42190688147733546,1158,1.8464516129032258,470,2.976038338658147,0.7440894568690096
300,1,10,cluster,True,0.1,0.010312405216863815,26376,272,66103,44372,0.6712554649562047,0.9150943396226415,0.024191034353762703,0.04713600194375266,204,424,0.39241401379533425,12667,2.4643515673017826,16344,2.5723794684053676,0.7827783912984282
400,1,10,random,True,0.1,0.00889967637540453,24720,220,64442,34972,0.542689550293287,0.9646017699115044,0.0038230858265230964,0.00761598658468418,107,113,0.3706899516419867,17276,2.5698148363805755,24663,2.5739424598864096,0.8615499208590671
200,1,5,cluster,False,0.0,0.02985685071574642,2445,73,13988,0,0.0,1.0,0.0016968325791855204,0.0033879164313946925,17,12,0.37155436779717804,7992,2.442920251104394,5686,2.6252502144695455,0.9034887046039463
400,3,10,high-degree,True,0.05,0.009142483980245704,24501,224,63890,34442,0.5390827985600251,0.9529411764705882,0.002841008733471292,0.0056651279899286614,84,85,0.3695966594652361,17254,2.5499060591827147,24718,2.5744404445140083,0.8643449679136015
200,2,5,random,False,0.0,0.0294728102947281,2409,71,13908,0,0.0,0.8,0.0016968325791855204,0.0033864822915196844,19,15,0.37723978204900827,7912,2.3959715639810426,5625,2.624388840954846,0.8987633016968651
100,3,10,high-degree,False,0.0,0.06007393715341959,1082,65,6258,0,0.0,0.96,0.041884816753926704,0.0802675585284281,57,75,0.3872311217742808,3242,2.217680122636689,1750,2.828219878555449,0.8469159475870885
75,2,10,random,False,0.0,0.0858257477243173,769,66,4545,0,0.0,0.9591836734693877,0.09822361546499478,0.17819905213270143,60,98,0.4034436549614457,2147,2.063009636767976,1025,2.90957095709571,0.8077007700770077
300,2,5,high-degree,True,0.1,0.01144838414235248,15286,175,40808,19017,0.46601156635953733,0.972972972972973,0.0022445289606583953,0.004478726051256532,38,37,0.3620200435868214,12727,2.4982397061074546,14604,2.5852528915898842,0.8629190354832386
75,2,5,random,True,0.1,0.05431937172774869,1528,83,5644,1099,0.19472005669737774,0.8947368421052632,0.07105538140020899,0.13165537270087127,59,76,0.40303837221828914,2147,2.0553097345132745,1059,2.9254075124025514,0.7888022678951099
400,1,10,cluster,True,0.1,0.009075671477045091,24461,222,63721,34334,0.5388176582288413,0.9514563106796117,0.003437269825681316,0.006849793807227232,89,103,0.362333823737394,17193,2.539249146757679,24697,2.5735314888341363,0.8644873746488598
300,2,5,random,True,0.1,0.009801376087238738,15406,151,41308,19469,0.4713130628449695,0.8913043478260869,0.002556269094083172,0.0050979173142679515,48,46,0.3561759384357747,12775,2.4826431181485993,14661,2.581437009780188,0.8598334463058003
300,2,5,high-degree,False,0.0,0.018882978723404255,3760,71,21823,0,0.0,0.9090909090909091,0.0006234802668495542,0.0012461059190031153,15,11,0.33921612249807415,12759,2.5299665348341955,10408,2.597076478944233,0.9252623379003804
400,1,10,high-degree,True,0.1,0.009735913350371182,24651,240,64006,34649,0.5413398743867762,0.9444444444444444,0.002981305461050121,0.005943848117198699,94,90,0.3624532648912406,17163,2.5559732174321628,24674,2.5749773458738243,0.8629659719401306
400,3,5,high-degree,False,0.0,0.015506958250497018,5030,78,29362,0,0.0,0.875,0.00024551927326295114,0.0004909008029734562,12,8,0.32910026769016026,17168,2.5175741689503157,15465,2.598460595327294,0.9400926367413663
150,2,5,cluster,False,0.0,0.035613340870548335,1769,63,10283,0,0.0,1.0,0.0035551041137633316,0.007085020242914979,18,14,0.3844882370203461,5627,2.3074721780604133,3602,2.693377419041136,0.8808713410483322
75,1,10,cluster,True,0.1,0.05609284332688588,1551,87,5668,1114,0.19654199011997178,0.8987341772151899,0.148380355276907,0.2547085201793722,69,158,0.4193635721998168,2156,2.0474074074074076,1065,2.9144318983768525,0.7769936485532816
150,3,5,high-degree,False,0.0,0.030629608621667612,1763,54,10247,0,0.0,0.9655172413793104,0.007110208227526663,0.014116460801613311,31,29,0.3867375932948916,5591,2.2759501756627274,3598,2.6850785595784132,0.8818190689958036
75,2,10,random,True,0.1,0.042091836734693876,1568,66,5698,1127,0.1977886977886978,0.8716216216216216,0.13479623824451412,0.23348416289592763,74,148,0.4113214860795014,2173,2.101670297748729,1068,2.9208494208494207,0.7874692874692875
300,2,5,high-degree,True,0.05,0.011707445409102868,15204,178,40818,19077,0.4673673379391445,0.85,0.0031797493609327264,0.006335797254487856,58,60,0.3601957033514213,12677,2.4704879938032533,14542,2.5818266451075504,0.8597187515311873
100,1,10,random,True,0.05,0.04326923076923077,2496,108,8296,2053,0.24746865959498554,0.9347826086956522,0.07504363001745201,0.13893376413570274,86,138,0.38926292697572257,3227,2.069507864028412,1846,2.828712632594021,0.8141272902603665
150,3,5,cluster,False,0.0,0.03783469150174622,1718,65,10253,0,0.0,1.0,0.006602336211274758,0.013118062563067606,24,26,0.37068406291205125,5597,2.266815428753586,3618,2.683507266166,0.8805227738222959
75,2,10,high-degree,True,0.1,0.05396402398401066,1501,81,5610,1073,0.19126559714795008,0.9171974522292994,0.15047021943573669,0.2585278276481149,68,157,0.4080689977089362,2139,1.994818652849741,1043,2.9019607843137254,0.7746880570409982
150,3,10,random,True,0.05,0.024612202688728026,4835,119,14959,4603,0.30770773447422956,0.8940397350993378,0.034281361097003554,0.06603081438004403,104,151,0.3891241248363189,5700,2.2736054845746336,4094,2.6737081355705596,0.8313389932482118
200,3,10,random,True,0.05,0.018144382962295716,7771,141,22228,8407,0.37821666366744644,0.9296875,0.016826923076923076,0.03305555555555555,100,128,0.37130769555443965,7825,2.3986180605194187,6861,2.6157549037250316,0.8459150620838582
200,1,10,high-degree,False,0.0,0.03745928338762215,2456,92,13874,0,0.0,0.9714285714285714,0.004807692307692308,0.009568031518221472,39,35,0.36080410451571615,7878,2.3928064363464268,5662,2.6285858440247947,0.8995963673057518
100,3,5,cluster,True,0.1,0.043010752688172046,2418,104,8188,1975,0.2412066438690767,0.8947368421052632,0.03955788248981966,0.07576601671309191,50,76,0.38823371709552684,3197,2.1268929503916447,1853,2.8132633121641426,0.8058133854421105
100,3,10,cluster,True,0.05,0.04233226837060703,2504,106,8277,2032,0.24549957714147638,0.9492753623188406,0.07620709714950552,0.1410877759827679,70,138,0.3904125427200062,3229,2.1198132780082988,1876,2.822278603358705,0.8122508155128669
400,2,10,random,True,0.1,0.009403882633087137,24777,233,64697,35304,0.5456821800083466,0.9259259259259259,0.004384272736838413,0.008727221950708651,130,135,0.3571360800860397,17199,2.5602075716476,24849,2.5738751410420884,0.8627293383000757
50,1,10,cluster,True,0.1,0.08611825192802057,778,67,3153,451,0.1430383761496987,0.8863636363636364,0.28125,0.427007299270073,48,132,0.4228242094492024,1160,1.8118556701030928,469,2.980653346019664,0.7411988582302569
100,1,10,random,True,0.1,0.038430089942763694,2446,94,8223,1936,0.23543718837407274,0.8493150684931506,0.07213496218731821,0.13297587131367294,82,146,0.3876975532654866,3271,2.1180661577608144,1855,2.8135716891645384,0.811261096923264
150,3,5,random,False,0.0,0.03176403857061826,1763,56,10331,0,0.0,0.9655172413793104,0.007110208227526663,0.014116460801613311,32,29,0.39534324050885056,5675,2.3240450845335,3625,2.691510986351757,0.8816184299680573
300,3,10,cluster,True,0.1,0.013392268109249242,15158,203,40802,18996,0.4655654134601245,0.9185185185185185,0.007731155308934473,0.015333250896500557,107,135,0.3732162243378158,12742,2.4885837704412217,14626,2.5817606980049996,0.8580216656046272
75,1,5,random,True,0.05,0.052698412698412696,1575,83,5705,1194,0.20929009640666082,0.9120879120879121,0.08672936259143156,0.15839694656488548,58,91,0.4151973154700695,2113,2.03003003003003,1048,2.919193689745837,0.7805433829973707
75,3,5,random,True,0.1,0.04530950861518826,1567,71,5684,1139,0.20038705137227306,0.925,0.07732497387669801,0.14271938283510124,63,80,0.3983860630547337,2147,1.9919236417033774,1058,2.9211822660098523,0.7887051372273047
100,2,5,random,True,0.05,0.03507306889352818,2395,84,8202,1933,0.2356742257985857,0.9295774647887324,0.038394415357766144,0.07374301675977654,52,71,0.38973758443034806,3253,2.1784253578732105,1864,2.819190441355767,0.8106559375762009
400,1,5,random,True,0.05,0.010346526523238628,24356,252,63646,34244,0.5380385255946957,0.96875,0.0010872996387359265,0.002172161300493992,36,32,0.3616580240971022,17208,2.5419073440999647,24610,2.573390315180844,0.8657574710115326
300,2,5,cluster,True,0.05,0.010947527368818422,15894,174,43235,21535,0.4980918237539031,0.9433962264150944,0.003117401334247771,0.006214267959234402,52,53,0.39075809336656,12636,2.5151278852152217,14998,2.5803631317219846,0.8531513819821903
400,3,10,high-degree,True,0.1,0.009125937943621983,24655,225,64264,34785,0.5412828333125855,0.9523809523809523,0.0028059345515765843,0.005595383808358103,86,84,0.36079488576128,17285,2.5530453010364504,24797,2.5759367608614467,0.8651344454126727
200,2,5,high-degree,False,0.0,0.02040816326530612,2401,49,13876,0,0.0,1.0,0.0021210407239819003,0.004233102864399604,20,15,0.36116007786017096,7880,2.4338862559241705,5649,2.621504756413952,0.8984577688094552
