N,Hmax,obs_count,placement,cover_enabled,poison_rate,accuracy,total_guesses,correct_guesses,total_messages,dummy_messages,dummy_fraction,graph_precision,graph_recall,graph_f1,estimated_nodes,estimated_edges,avg_confidence,total_replies,avg_reply_delay,conversation_threads,avg_path_length,path_diversity
300,3,5,cluster,True,0.1,0.01130310510588541,15394,174,41557,19507,0.4694034699328633,0.9302325581395349,0.004987842134796434,0.00992248062015504,75,86,0.36817466419301237,12730,2.5091827364554637,14931,2.585557186514907,0.860625165435426
200,3,5,cluster,True,0.1,0.017410090227474903,7869,137,22475,8488,0.37766407119021134,0.9066666666666666,0.009615384615384616,0.019028963201343223,58,75,0.378308731544401,7957,2.406062008329477,7044,2.6262513904338154,0.8476974416017797
200,1,5,high-degree,True,0.05,0.01704404080617069,8038,137,23032,9019,0.39158562000694686,0.92,0.009756787330316742,0.01930880089548062,63,75,0.3826315457844515,7983,2.367983367983368,7060,2.622612018061827,0.844173324070858
200,1,5,high-degree,True,0.1,0.019046401636200947,7823,149,22429,8573,0.382228365063088,0.9104477611940298,0.008625565610859729,0.017089228183218938,64,67,0.3806355033817932,7826,2.3580568720379147,7049,2.6182620714253866,0.8454233358598243
300,3,5,high-degree,False,0.0,0.020838899278653487,3743,78,21976,0,0.0,0.875,0.00043643618679468796,0.0008724372156789431,13,8,0.37444580399032334,12656,2.4932610379550737,10498,2.5978795049144523,0.9254186385147434
150,3,5,cluster,True,0.1,0.021507578861122492,4882,105,14920,4778,0.3202412868632708,0.8554216867469879,0.01802945657694261,0.03531459835861726,59,83,0.3832156555486594,5541,2.243478260869565,4140,2.69470509383378,0.8341152815013405
200,3,5,random,False,0.0,0.030599755201958383,2451,75,13917,0,0.0,0.95,0.0026866515837104072,0.00535815002820079,24,20,0.3904742662931679,7887,2.416373445930096,5664,2.6379966946899476,0.9037148810806926
300,1,5,cluster,True,0.05,0.01010627893329856,15337,155,41564,19341,0.46533057453565585,0.9365079365079365,0.00367853357441237,0.007328282200968824,53,63,0.36932724404296685,12903,2.500075289865984,14855,2.5884659801751515,0.8588441920893081
50,1,5,cluster,False,0.0,0.08904109589041095,438,39,2796,0,0.0,0.8363636363636363,0.11057692307692307,0.19532908704883228,38,55,0.41018418299793646,1160,1.780077619663648,480,3.0014306151645207,0.7607296137339056
100,3,5,high-degree,True,0.1,0.031415748674010605,2451,77,8300,2017,0.24301204819277109,0.9069767441860465,0.04537521815008726,0.08642659279778392,65,86,0.39528974497828007,3188,2.1322916666666667,1916,2.812289156626506,0.8055421686746987
400,3,5,high-degree,True,0.1,0.011005970028022581,24623,271,64567,34719,0.5377205073799309,0.9767441860465116,0.0014731156395777069,0.0029417944946417314,45,43,0.36153342213456763,17399,2.526625172890733,25015,2.579707900320597,0.866743073086871
400,3,5,high-degree,False,0.0,0.015009005403241946,4997,75,29645,0,0.0,1.0,0.00028059345515765846,0.0005610294891125214,13,8,0.32615242727650834,17196,2.593278707991925,15620,2.6031708551189072,0.9376960701636027
50,3,5,random,False,0.0,0.08565310492505353,467,40,2829,0,0.0,0.8813559322033898,0.125,0.21894736842105267,39,59,0.4273064007640493,1193,1.8104089219330854,482,2.9915164369034994,0.7529162248144221
100,3,5,cluster,True,0.1,0.03147128245476003,2542,80,8474,2072,0.24451262685862638,0.8214285714285714,0.04013961605584642,0.07653910149750415,60,84,0.39511926007947,3307,2.116591928251121,1893,2.8246400755251355,0.80953504838329
400,3,5,random,False,0.0,0.015335590519816769,5021,77,29728,0,0.0,1.0,0.00035074181894707303,0.0007012376845131657,15,10,0.3376118023831958,17279,2.531845272876008,15717,2.6010158772874057,0.9390137244348762
150,3,5,high-degree,False,0.0,0.03342939481268011,1735,58,10189,0,0.0,0.9166666666666666,0.00558659217877095,0.01110550227158001,27,24,0.40026641311102407,5588,2.2237051159834764,3653,2.6951614486210618,0.8832073805083914
300,3,5,random,False,0.0,0.020391735980681513,3727,76,22097,0,0.0,0.8333333333333334,0.0006234802668495542,0.0012460282848420659,16,12,0.3308344686305639,12777,2.4951501154734412,10632,2.599809928949631,0.9256007602842015
400,1,5,random,True,0.05,0.0090279745759281,24701,223,64596,34879,0.5399560344293765,0.9230769230769231,0.002104450913682438,0.0041993281075028,65,65,0.3734611600445721,17268,2.5634228578072316,24980,2.5772803269552296,0.8643104836212768
75,1,5,random,True,0.05,0.04455958549222798,3860,172,9468,4981,0.5260878749471906,0.808,0.10553814002089865,0.1866913123844732,71,125,0.45504540501575336,2161,2.0226773957571322,1124,2.8972327841149133,0.6872623574144486
150,3,5,random,True,0.1,0.023421588594704685,4910,115,14954,4740,0.3169720476126789,0.8837209302325582,0.019299136617572373,0.03777335984095428,71,86,0.38372907148374913,5613,2.300725781003471,4139,2.6864384111274577,0.8314163434532567
200,3,5,random,True,0.1,0.019570707070707072,7920,155,22517,8575,0.3808233778922592,0.9,0.010180995475113122,0.020134228187919465,72,80,0.37266049764803716,7912,2.4422535211267604,7046,2.617755473642137,0.8436736687835857
200,3,5,high-degree,True,0.1,0.017063989962358847,7970,136,22710,8742,0.38494055482166445,0.8933333333333333,0.009473981900452488,0.018749125507205817,73,75,0.3741784889216189,7938,2.4355742296918765,7056,2.625583443416997,0.8457067371202114
400,1,5,random,True,0.1,0.009359485635224221,24574,230,64306,34619,0.5383478991073928,0.82,0.0014380414576829995,0.0028710479324953603,54,50,0.3667471675262581,17238,2.5242559175064447,24912,2.578002052685597,0.8638696233632942
200,1,5,high-degree,False,0.0,0.028462192013593884,2354,67,13803,0,0.0,0.95,0.0026866515837104072,0.00535815002820079,24,20,0.37334725833781557,7773,2.3683577783120944,5658,2.634934434543215,0.900963558646671
50,3,5,cluster,True,0.1,0.08640406607369759,787,68,3311,489,0.14768951978254305,0.7323943661971831,0.125,0.2135523613963039,39,71,0.4350298128768943,1186,1.8246913580246913,487,3.0045303533675627,0.7315010570824524
100,3,5,random,True,0.1,0.038461538461538464,2496,96,8459,2024,0.23927178153446033,0.8947368421052632,0.03955788248981966,0.07576601671309191,60,76,0.38969140096342675,3340,2.1560319042871385,1902,2.8028135713441307,0.7999763565433267
300,1,5,high-degree,False,0.0,0.01580074986609534,3734,59,21980,0,0.0,1.0,0.0003117401334247771,0.0006232859636000998,7,5,0.32104904587988486,12660,2.5122217032539313,10558,2.59540491355778,0.924203821656051
400,3,5,cluster,True,0.1,0.010132689987937274,24870,252,66529,36692,0.5515188865006238,0.8793103448275862,0.0017887832766300725,0.0035703034757954425,54,58,0.36965979005344685,17388,2.5813036418464392,25283,2.5770115288069864,0.8589487291256445
75,1,5,random,False,0.0,0.044929396662387676,779,35,4521,0,0.0,0.8846153846153846,0.04806687565308255,0.09117938553022795,46,52,0.3951742094181721,2195,2.0244604316546764,1078,2.929882769298828,0.8214996682149966
100,1,5,random,True,0.05,0.033281733746130034,2584,86,8627,2202,0.2552451605424829,0.8888888888888888,0.041884816753926704,0.08,57,81,0.3882553065796344,3330,2.191468253968254,1902,2.810594644720065,0.8002781963602643
150,1,5,random,False,0.0,0.03342776203966006,1765,59,10324,0,0.0,0.9375,0.007618080243778568,0.015113350125944586,34,32,0.40528101000024075,5723,2.2929759704251387,3664,2.71396745447501,0.8863812475784579
300,1,5,random,True,0.05,0.011691398471124815,15567,182,41880,19684,0.47000955109837633,0.8545454545454545,0.0029303572541929048,0.005840685969926681,58,55,0.36789897553058465,12876,2.4912359550561796,14889,2.5844317096466094,0.8615329512893983
100,1,5,random,True,0.1,0.0324435318275154,2435,79,8292,1927,0.232392667631452,0.9166666666666666,0.038394415357766144,0.07370184254606366,56,72,0.39674265420444993,3270,2.149848637739657,1901,2.8111432706222867,0.8047515677761699
75,1,5,random,True,0.1,0.03505417463352454,1569,55,5685,1151,0.20246262093227793,0.8,0.06269592476489028,0.11627906976744184,54,75,0.4156592080528454,2208,1.9992852037169406,1121,2.8946350043975375,0.7832893579595427
100,3,5,cluster,False,0.0,0.0433996383363472,1106,48,6390,0,0.0,1.0,0.018033740546829553,0.03542857142857143,32,31,0.4151142504784917,3295,2.249748743718593,1788,2.8237871674491393,0.849452269170579
75,3,5,random,False,0.0,0.050980392156862744,765,39,4539,0,0.0,0.9,0.047021943573667714,0.08937437934458789,40,50,0.39291879096661597,2213,2.0099361249112846,1094,2.928398325622384,0.8307997356245869
400,1,5,cluster,True,0.05,0.008367171157868832,24381,204,64084,34250,0.5344547781037389,0.9305555555555556,0.0023499701869453896,0.004688101318965819,66,72,0.37844092445600097,17385,2.534383624655014,24866,2.5795050246551403,0.8661756444666375
75,1,5,high-degree,False,0.0,0.05504587155963303,763,42,4488,0,0.0,0.9347826086956522,0.04493207941483804,0.08574277168494518,38,46,0.40669371299209817,2162,2.1088385682980277,1074,2.927807486631016,0.8228609625668449
50,3,5,high-degree,True,0.1,0.0743073047858942,794,59,3337,498,0.1492358405753671,0.8607594936708861,0.16346153846153846,0.27474747474747474,47,79,0.43709571778272593,1203,1.8017241379310345,490,2.9790230746179205,0.7246029367695535
75,1,5,cluster,True,0.05,0.05379746835443038,1580,85,5706,1171,0.20522257273045916,0.8735632183908046,0.0794148380355277,0.14559386973180077,50,87,0.40858576564275306,2209,2.0178699070764834,1113,2.9013319313003856,0.7832106554504031
200,3,5,cluster,False,0.0,0.02620802620802621,2442,64,14017,0,0.0,0.9047619047619048,0.0026866515837104072,0.005357394614408572,25,21,0.34583097049337425,7987,2.422811059907834,5679,2.634586573446529,0.9025469073268174
400,1,5,high-degree,True,0.1,0.010113677737772563,24719,250,64401,34662,0.5382214561885685,0.9534883720930233,0.0014380414576829995,0.0028717517685788326,46,43,0.3501172872473277,17290,2.552616245192868,25055,2.5814350708839924,0.8676883899318334
300,3,5,cluster,False,0.0,0.018746652383502947,3734,70,21886,0,0.0,0.9230769230769231,0.000748176320219465,0.00149514079242462,16,13,0.3274780764862708,12566,2.5383035855315117,10646,2.599332906881111,0.9245179566846385
150,1,5,random,True,0.05,0.022113022113022112,4884,108,14907,4724,0.31689810156302406,0.8548387096774194,0.01345860843067547,0.0265,60,62,0.3821402353211725,5582,2.261843790012804,4167,2.6859193667404573,0.8318910578922654
100,1,5,high-degree,True,0.1,0.035153019023986765,2418,85,8312,1931,0.23231472569778633,0.9240506329113924,0.04246655031995346,0.08120133481646273,62,79,0.39546772379857376,3286,2.132761231701161,1900,2.8162897016361885,0.8112367661212705
400,3,5,cluster,False,0.0,0.01773049645390071,5076,90,29803,0,0.0,0.8125,0.000455964364631195,0.0009114172538297052,20,16,0.3895484411173205,17354,2.572259716080987,15687,2.598765224977351,0.9385632318894072
75,3,5,cluster,False,0.0,0.07114624505928854,759,54,4544,0,0.0,0.8809523809523809,0.038662486938349006,0.07407407407407407,28,42,0.38987323173571187,2218,2.0035038542396637,1076,2.912411971830986,0.8182218309859155
150,1,5,random,True,0.1,0.022245762711864406,4720,105,14655,4495,0.3067212555441829,0.8918918918918919,0.01675977653631285,0.032901296111665,67,74,0.3847122759330667,5559,2.246945337620579,4129,2.69266461958376,0.8366427840327533
400,1,5,high-degree,False,0.0,0.018377946464242907,5006,92,29603,0,0.0,0.9444444444444444,0.0005962610922100242,0.0011917697781205089,22,18,0.3351574577062851,17154,2.551870647940517,15624,2.5949734824173225,0.9384521839002804
50,1,5,cluster,True,0.1,0.05017921146953405,837,42,3333,513,0.15391539153915393,0.7887323943661971,0.1346153846153846,0.2299794661190965,39,71,0.43937198860981724,1184,1.8608374384236452,484,2.9843984398439845,0.7251725172517252
300,3,5,cluster,True,0.05,0.012346452745048885,15956,197,43923,21784,0.49595883705575666,0.8970588235294118,0.0038032296277822806,0.007574346557397405,59,68,0.37328134519814965,12819,2.4880144730891,15202,2.586093846048767,0.8541083259340209
50,1,5,cluster,True,0.05,0.06698564593301436,836,56,3313,505,0.1524298219136734,0.864406779661017,0.12259615384615384,0.21473684210526317,37,59,0.44739445972149017,1172,1.8123425692695214,484,2.992152127980682,0.7328705101116813
400,3,5,random,True,0.1,0.009515325748066567,24697,235,64604,34780,0.538356758095474,0.96,0.0016835607309459506,0.0033612268477994462,54,50,0.3571820969033275,17375,2.554472676644622,24993,2.5811404866571728,0.8662621509504056
200,1,5,random,True,0.05,0.018884777338267194,7837,148,22412,8458,0.37738711404604675,0.8552631578947368,0.009191176470588236,0.018186905428091777,65,76,0.37402386558320605,7924,2.3916083916083917,7027,2.620917365696948,0.8460199892914511
150,1,5,high-degree,False,0.0,0.03458049886621315,1764,61,10209,0,0.0,0.9655172413793104,0.007110208227526663,0.014116460801613311,31,29,0.3777687080695125,5608,2.2832388153749212,3618,2.694681163679107,0.882946419825644
200,1,5,random,True,0.1,0.017640291448293495,7823,138,22518,8493,0.37716493471889156,0.8918918918918919,0.009332579185520362,0.018471872376154493,66,74,0.37979064759146564,7995,2.4295612009237875,7063,2.6261657340794033,0.8447464250821565
400,1,5,cluster,True,0.1,0.008196387065204093,24523,201,64114,34318,0.5352653086689335,0.9375,0.002104450913682438,0.004199475065616798,56,64,0.3874856631951059,17347,2.5705991639572687,24857,2.5760520323174347,0.8658171382225411
150,3,5,cluster,False,0.0,0.027901785714285716,1792,50,10272,0,0.0,0.8928571428571429,0.0063484002031488065,0.012607160867372668,24,28,0.3790898784286129,5671,2.307835243109322,3638,2.700447819314642,0.8824961059190031
150,1,5,high-degree,True,0.05,0.020913705583756347,4925,103,14950,4792,0.32053511705685617,0.9178082191780822,0.0170137125444388,0.03340812764896534,61,73,0.38937377835661546,5557,2.295810681164055,4172,2.69056856187291,0.831438127090301
75,1,5,cluster,True,0.1,0.05156657963446475,1532,79,5653,1108,0.19600212276667256,0.8375,0.07001044932079414,0.1292189006750241,45,80,0.41206846841387207,2219,1.9463276836158192,1111,2.897045816380683,0.7788784716079957
300,1,5,random,True,0.1,0.013411347051475906,15211,204,41231,19131,0.4639955373384104,0.7903225806451613,0.0030550533075628158,0.006086578473386746,66,62,0.3656106268040279,12780,2.526634382566586,14802,2.5837840459848174,0.8594261599282094
100,3,5,random,True,0.05,0.038569706709521895,2489,96,8410,2012,0.23923900118906063,0.8765432098765432,0.04130308318789994,0.07888888888888888,60,81,0.39522379034394967,3303,2.2,1896,2.822829964328181,0.8015457788347206
75,3,5,high-degree,True,0.05,0.046662346079066754,1543,72,5574,1124,0.20165052027269464,0.9259259259259259,0.07836990595611286,0.14450867052023122,54,81,0.4076653840177834,2124,2.0142428785607196,1116,2.8936132041621816,0.7841765339074274
100,3,5,high-degree,True,0.05,0.03225806451612903,2449,79,8280,1979,0.2390096618357488,0.9411764705882353,0.04653868528214078,0.08869179600886917,62,85,0.39765036359343525,3206,2.176008381351493,1913,2.7991545893719807,0.7983091787439613
50,1,5,random,True,0.1,0.06567534076827757,807,53,3342,521,0.1558946738479952,0.7432432432432432,0.13221153846153846,0.22448979591836735,43,74,0.42538361816920717,1185,1.8027127003699137,483,2.9658886894075405,0.7199281867145422
75,1,5,high-degree,True,0.1,0.04533508541392904,1522,69,5579,1062,0.19035669474816275,0.872093023255814,0.07836990595611286,0.14381591562799617,57,86,0.4099586153114717,2191,2.076644974692697,1124,2.9114536655314573,0.789030292167055
150,3,5,high-degree,True,0.05,0.026401299756295696,4924,130,15010,4801,0.31985343104596936,0.8705882352941177,0.018791264601320468,0.03678846631866767,73,85,0.3902949341098073,5608,2.287511796162315,4117,2.681678880746169,0.8276482345103264
100,3,5,high-degree,False,0.0,0.0510677808727948,1077,55,6357,0,0.0,0.94,0.027341477603257707,0.053137365743357826,45,50,0.3847015679962697,3262,2.157948717948718,1818,2.8384458077709613,0.8504011326097216
100,1,5,high-degree,True,0.05,0.0315483603154836,2409,76,8231,1950,0.2369092455351719,0.9058823529411765,0.0447934845840605,0.08536585365853658,66,85,0.3929056406627246,3186,2.0946157867224255,1885,2.803426072166201,0.8035475640869882
50,1,5,high-degree,True,0.05,0.06909547738693467,796,55,3290,483,0.14680851063829786,0.8354430379746836,0.15865384615384615,0.26666666666666666,45,79,0.4335612000229779,1171,1.88,485,2.9714285714285715,0.7282674772036474
75,1,5,cluster,False,0.0,0.06217616580310881,772,48,4528,0,0.0,0.868421052631579,0.034482758620689655,0.06633165829145729,27,38,0.4157285470500825,2202,2.0042765502494655,1078,2.9282243816254416,0.8277385159010601
300,1,5,high-degree,True,0.1,0.009972334813099145,15543,155,41960,19723,0.4700428979980934,0.8636363636363636,0.002369225014028306,0.00472548653858111,48,44,0.362652276548059,12917,2.438640747885443,14894,2.582650142993327,0.855743565300286
150,3,5,random,True,0.05,0.025272241627285804,4867,123,14896,4754,0.31914607948442536,0.8734177215189873,0.017521584560690705,0.03435399551904406,65,79,0.38806306018598474,5541,2.339903069466882,4117,2.690856605800215,0.8333109559613319
200,3,5,random,True,0.05,0.015039478631407444,7979,120,22598,8628,0.38180369944242853,0.8591549295774648,0.008625565610859729,0.017079658406831864,64,71,0.39116600819466707,7940,2.3847936949466852,7058,2.625188069740685,0.8452960438976901
400,3,5,high-degree,True,0.05,0.010371900826446281,24200,251,63578,33797,0.5315832520683256,0.9393939393939394,0.0010872996387359265,0.002172085201793722,38,33,0.3692699612734666,17332,2.5345686160972787,24831,2.578612098524647,0.8664003271571927
150,1,5,cluster,True,0.05,0.023750516315572078,4842,115,14911,4732,0.31734960767218834,0.8311688311688312,0.016251904520060943,0.031880448318804475,61,77,0.3788424060354244,5578,2.3330161750713607,4149,2.693246596472403,0.8349540607605124
200,1,5,cluster,True,0.05,0.015272909364046069,7988,122,22929,8967,0.3910768023027607,0.8765432098765432,0.010039592760180996,0.019851810429190552,70,81,0.3841354116167428,7932,2.4374563242487772,7072,2.625757773997994,0.8469623620742291
50,3,5,cluster,True,0.05,0.07544757033248081,782,59,3295,470,0.1426403641881639,0.8333333333333334,0.15625,0.2631578947368421,40,78,0.4242193075318205,1189,1.7580246913580246,486,2.998179059180577,0.7396054628224583
100,3,5,cluster,True,0.05,0.03225806451612903,2480,80,8374,2021,0.24134224982087413,0.9104477611940298,0.035485747527632346,0.06830907054871221,46,67,0.39928876882744846,3258,2.142857142857143,1900,2.8059469787437306,0.80045378552663
150,3,5,high-degree,True,0.1,0.02096125344060978,4723,99,14694,4505,0.3065877228800871,0.8695652173913043,0.02031488065007618,0.03970223325062035,74,92,0.37628183223649175,5588,2.265325369380698,4120,2.692255342316592,0.8358513679052675
75,3,5,cluster,True,0.1,0.04993429697766097,1522,76,5563,1081,0.1943196117202948,0.782051282051282,0.06374085684430512,0.11787439613526572,50,78,0.39957514664472493,2156,2.011013215859031,1120,2.9029300737012402,0.789142548984361
150,3,5,random,False,0.0,0.02857142857142857,1750,50,10196,0,0.0,0.9642857142857143,0.006856272219400711,0.013615733736762482,29,28,0.38111675268696554,5595,2.338441890166028,3642,2.705276579050608,0.8779913691643781
300,3,5,random,True,0.05,0.011432677859802705,15307,175,41312,19194,0.4646107668474051,0.8767123287671232,0.003990273707837147,0.00794438927507448,71,73,0.3832563413014456,12798,2.4641407307171854,14784,2.587553253292022,0.8622918280402788
400,1,5,high-degree,True,0.05,0.010592967225518697,25111,266,65923,36199,0.5491103256829938,0.8723404255319149,0.0014380414576829995,0.002871349534281112,50,47,0.3615671122807032,17275,2.5576404362612877,25250,2.5773098918435142,0.8627034570635438
50,3,5,high-degree,False,0.0,0.07423580786026202,458,34,2805,0,0.0,0.890625,0.13701923076923078,0.2375,42,64,0.4229038246993244,1169,1.8746835443037975,486,2.9825311942959,0.758288770053476
300,3,5,random,True,0.1,0.01094269045026938,35823,392,104990,82671,0.7874178493189827,0.8414634146341463,0.021510069206309622,0.04194783877439358,247,410,0.43690107321060734,12999,2.465974796145293,17038,2.57113058386513,0.7031622059243737
75,3,5,cluster,True,0.05,0.054878048780487805,1476,81,5498,1017,0.1849763550381957,0.796875,0.05329153605015674,0.09990205680705191,44,64,0.4083052743796502,2155,2.060117302052786,1113,2.9059658057475444,0.7837395416515096
50,3,5,high-degree,True,0.05,0.07954545454545454,792,63,3270,456,0.13944954128440368,0.8481012658227848,0.16105769230769232,0.2707070707070707,46,79,0.42249866950791326,1178,1.8106060606060606,490,2.992354740061162,0.7241590214067278
50,1,5,random,True,0.05,0.06012269938650307,815,49,3305,475,0.1437216338880484,0.8615384615384616,0.1346153846153846,0.23284823284823283,35,65,0.43927410249132925,1194,1.933415536374846,490,2.9794251134644476,0.7201210287443268
200,1,5,cluster,True,0.1,0.017412302999491612,7868,137,22531,8558,0.3798322311481958,0.8709677419354839,0.007635746606334841,0.015138772077375946,55,62,0.3803488840432738,7943,2.3771970397779834,7054,2.625449380853047,0.8465225689050642
100,1,5,cluster,True,0.05,0.03911497431845121,2531,99,8516,2082,0.24448097698449978,0.8809523809523809,0.04304828388598022,0.08208541320022184,53,84,0.39530375751949237,3339,2.1696252465483234,1902,2.8038985439173323,0.7963832785345233
150,1,5,cluster,True,0.1,0.022897669706180346,4935,113,15054,4818,0.32004782781984853,0.875,0.015997968511934992,0.031421446384039896,61,72,0.3800287818228936,5635,2.310823603660461,4145,2.684734954165006,0.83187192772685
150,3,5,cluster,True,0.05,0.027388922702373707,4929,135,14967,4834,0.3229772165430614,0.8641975308641975,0.017775520568816656,0.03483453595421746,62,81,0.3893751446006577,5532,2.2999680204669013,4123,2.684171844725062,0.8306273802365204
200,3,5,cluster,True,0.05,0.021595528455284552,7872,170,22404,8455,0.37738796643456524,0.8961038961038961,0.009756787330316742,0.01930339907679396,61,77,0.3722731986372124,7919,2.4159811985898942,7030,2.620201749687556,0.8468130690948045
200,1,5,random,False,0.0,0.024190241902419023,2439,59,13948,0,0.0,0.9523809523809523,0.002828054298642534,0.005639362752009023,23,21,0.3596766592607508,7918,2.4038054968287526,5740,2.639446515629481,0.9025666762259822
100,3,5,random,False,0.0,0.053587647593097185,1101,59,6357,0,0.0,0.96875,0.018033740546829553,0.03540833809251856,32,32,0.4073898668980384,3262,2.0767656090071647,1804,2.8349850558439513,0.8486707566462167
100,1,5,high-degree,False,0.0,0.04120879120879121,1092,45,6364,0,0.0,0.9565217391304348,0.025596276905177427,0.04985835694050992,44,46,0.39039001888315544,3269,2.1773700305810397,1805,2.829038340666248,0.8458516656191075
75,1,5,high-degree,True,0.05,0.035691523263224986,1569,56,5681,1183,0.20823798627002288,0.9113924050632911,0.07523510971786834,0.13899613899613902,55,79,0.41811705385000103,2172,2.0280979827089336,1103,2.9133955289561695,0.7857771519098751
300,1,5,cluster,True,0.1,0.013790828109534806,15155,209,41065,18934,0.46107390722026054,0.8983050847457628,0.0033044454143026374,0.006584668902969313,52,59,0.3802015444114389,12811,2.4577432617633623,14766,2.5863630829173263,0.8607329842931937
50,1,5,high-degree,False,0.0,0.07947019867549669,453,36,2817,0,0.0,0.8983050847457628,0.12740384615384615,0.2231578947368421,41,59,0.4178476292697331,1181,1.8477987421383648,489,2.982605608803692,0.7589634362797302
300,1,5,random,False,0.0,0.021919272921678695,3741,82,22071,0,0.0,0.8823529411764706,0.0009352204002743313,0.0018684603886397607,22,17,0.3475978023920505,12751,2.514974658270619,10661,2.6001087399755334,0.9263286665760501
400,1,5,random,False,0.0,0.015393724097098875,5067,78,29928,0,0.0,0.9375,0.0005261127284206095,0.001051635292880429,21,16,0.3642848707359735,17479,2.5721209323794136,15762,2.599605720395616,0.9377840149692596
100,1,5,cluster,False,0.0,0.048534798534798536,1092,53,6327,0,0.0,0.8974358974358975,0.02036067481093659,0.03981797497155858,31,39,0.38418195640121416,3232,2.1773526370217167,1790,2.8400505768926823,0.8514303777461673
100,1,5,cluster,True,0.1,0.03724247226624406,2524,94,8417,2106,0.2502079125579185,0.9259259259259259,0.04363001745200698,0.08333333333333333,50,81,0.39160283875797985,3216,2.0896516393442623,1895,2.799691101342521,0.8001663300463348
75,3,5,random,True,0.1,0.052393272962483826,1546,81,5616,1165,0.20744301994301995,0.8333333333333334,0.06792058516196448,0.12560386473429952,57,78,0.40199712891467054,2125,1.8945400149588631,1109,2.9186253561253563,0.7847222222222222
300,3,5,high-degree,True,0.05,0.012123905039989844,15754,191,42206,20084,0.475856513291949,0.8421052631578947,0.00299270528087786,0.005964214711729622,55,57,0.3640405342201937,12802,2.454158430895545,14968,2.58513007629247,0.8589063166374449
200,1,5,cluster,False,0.0,0.026402640264026403,2424,64,13907,0,0.0,1.0,0.0021210407239819003,0.004233102864399604,18,15,0.39238822471670615,7877,2.406338028169014,5769,2.6317681743007117,0.9025670525634573
150,1,5,high-degree,True,0.1,0.02601693165393351,4843,126,14853,4722,0.31791557261159364,0.8974358974358975,0.017775520568816656,0.0348605577689243,66,78,0.384503774316261,5530,2.275232297340596,4117,2.6893556857200567,0.8339056082946206
400,3,5,random,True,0.05,0.010896280517778141,24412,266,63805,34196,0.5359454588198417,0.8125,0.001367893093893585,0.002731188066809062,52,48,0.38957781080792303,17160,2.55216769890424,24920,2.5780111276545727,0.8657315257424967
300,1,5,cluster,False,0.0,0.017314864144912095,3754,65,21947,0,0.0,1.0,0.0008728723735893759,0.0017442222637513239,18,14,0.36231549202262114,12627,2.490692945409041,10565,2.601995716954481,0.9249555747938215
50,3,5,random,True,0.05,0.06737120211360634,757,51,3246,442,0.1361675908810844,0.8235294117647058,0.1346153846153846,0.23140495867768596,43,68,0.4280102816828719,1168,1.697850821744627,485,2.9772027110289585,0.7319778188539742
