N,Hmax,obs_count,placement,cover_enabled,poison_rate,accuracy,total_guesses,correct_guesses,total_messages,dummy_messages,dummy_fraction,graph_precision,graph_recall,graph_f1,estimated_nodes,estimated_edges,avg_confidence,total_replies,avg_reply_delay,conversation_threads,avg_path_length,path_diversity
100,1,5,cluster,True,0.1,0.03773584905660377,2491,94,8458,2055,0.2429652400094585,0.8333333333333334,0.04072134962187318,0.07764836383804771,50,84,0.3948160111771389,3207,2.164477141355754,1926,2.8136675336959094,0.8059825017734689
150,3,5,random,False,0.0,0.03227633069082673,1766,57,10219,0,0.0,0.9629629629629629,0.006602336211274758,0.013114754098360656,31,27,0.4033024589180834,5520,2.3636950904392764,3653,2.707799197573148,0.885800958997945
75,3,5,high-degree,False,0.0,0.045871559633027525,763,35,4619,0,0.0,0.9508196721311475,0.06060606060606061,0.11394891944990178,52,61,0.3940474601356043,2157,2.104258443465492,1072,2.9261744966442955,0.8135960164537779
400,3,5,random,True,0.05,0.009893704006541292,24460,242,63881,34458,0.5394092140072948,0.9767441860465116,0.0029462312791554137,0.005874742105815296,80,86,0.3663381093244396,17250,2.5718812345968782,24790,2.5797341932656033,0.8669557458399211
200,3,5,high-degree,False,0.0,0.020542317173377157,2434,50,14159,0,0.0,0.96,0.003393665158371041,0.006763421163872059,27,25,0.37856447270540117,7920,2.4663835810332624,5799,2.6479271134967157,0.9052192951479624
300,1,5,high-degree,True,0.1,0.011115995729447969,15923,177,43021,21204,0.4928755723948769,0.9122807017543859,0.003242097387617682,0.0064612326043737576,57,57,0.3618884484928698,12788,2.5364511691884455,15068,2.5829013737477045,0.852211710559959
400,3,5,high-degree,True,0.05,0.009096077316657191,24626,224,64096,34822,0.5432788317523715,0.9459459459459459,0.0012275963663147557,0.0024520106487319606,41,37,0.34577691017351503,17101,2.548922056384743,24968,2.5800517973040438,0.864032076884673
200,3,5,cluster,True,0.1,0.021088521277939132,7919,167,22909,8644,0.3773189576149112,0.8939393939393939,0.008342760180995475,0.016531241244045952,56,66,0.36450335063234396,8026,2.389764679003884,7022,2.624121524291763,0.8464795495220219
300,1,5,cluster,True,0.05,0.010719452847560174,15206,163,40919,19196,0.4691219238006794,0.84375,0.0033667934409875927,0.006706824815251817,59,64,0.3717183056281182,12694,2.483562278129341,14788,2.587428822796256,0.8608959163224907
150,3,5,cluster,True,0.1,0.02404438964241677,4866,117,14939,4681,0.3133409197402771,0.9066666666666666,0.017267648552564754,0.03388985796162472,53,75,0.3748378226048037,5559,2.2562798092209855,4162,2.68639132472053,0.8335229935069282
200,3,5,high-degree,True,0.1,0.017112712300566133,7772,133,22516,8375,0.37195771895540947,0.90625,0.008201357466063349,0.01625560538116592,60,64,0.3645904953395782,7902,2.3862470862470864,7049,2.6293746669035354,0.8486409664238763
400,1,5,high-degree,True,0.05,0.008978540081330274,24837,223,64727,35370,0.5464489316668469,1.0,0.0012977447301041702,0.002592125542945215,42,37,0.38119071481755973,17184,2.5492349024646654,25000,2.5792173281628994,0.8636117848811161
400,3,5,cluster,True,0.05,0.009555838083910922,24383,233,63682,34254,0.5378913978832323,0.8571428571428571,0.001052225456841219,0.0021018706648917532,35,35,0.3611733752868448,17255,2.5699578848853535,24851,2.579127539964197,0.8641374328695707
75,1,5,cluster,False,0.0,0.06865284974093264,772,53,4599,0,0.0,1.0,0.0522466039707419,0.09930486593843098,37,50,0.419155673558123,2137,2.003687315634218,1072,2.9204174820613176,0.807131985214177
300,3,5,cluster,True,0.1,0.010838338991903892,15316,166,41090,19280,0.46921392066196155,0.8888888888888888,0.0034914894943575037,0.0069556576822754936,57,63,0.3911696471714436,12781,2.48374354299605,14775,2.5853979070333413,0.8592114869798004
75,1,5,random,False,0.0,0.055776892430278883,753,42,4580,0,0.0,0.9090909090909091,0.04179728317659352,0.07992007992007992,38,44,0.396216808725031,2118,2.0,1078,2.914410480349345,0.8161572052401747
75,3,5,random,True,0.05,0.0495703899537343,1513,75,5699,1100,0.19301631865239516,0.8148148148148148,0.06896551724137931,0.12716763005780346,52,81,0.39710911977945396,2137,2.005899705014749,1101,2.9275311458150552,0.7857518862958414
75,3,5,random,False,0.0,0.06540880503144654,795,52,4632,0,0.0,0.9,0.047021943573667714,0.08937437934458789,36,50,0.3960685437251972,2170,2.035036496350365,1069,2.905440414507772,0.8128238341968912
75,3,5,high-degree,True,0.05,0.04780876494023904,1506,72,5619,1086,0.19327282434596904,0.9230769230769231,0.07523510971786834,0.13913043478260873,58,78,0.4117162138891767,2071,2.0239382239382238,1103,2.9040754582665955,0.781989677878626
100,3,5,high-degree,True,0.05,0.02649268485567418,2529,67,8609,2104,0.2443954001626205,0.8817204301075269,0.0477021524141943,0.09050772626931568,65,93,0.3944878084967296,3309,2.117410938283994,1930,2.8114763619468,0.8071785340922291
50,1,5,high-degree,False,0.0,0.07991360691144708,463,37,2824,0,0.0,0.9253731343283582,0.14903846153846154,0.2567287784679089,44,67,0.4182138418568908,1178,1.8986232790988735,478,2.9762747875354107,0.7581444759206799
100,3,5,cluster,True,0.1,0.04201680672268908,2499,105,8501,2054,0.241618633101988,0.8902439024390244,0.04246655031995346,0.08106607440310938,57,82,0.39102282505481434,3251,2.235780765253361,1936,2.8022585578167276,0.8008469591812728
150,1,5,random,False,0.0,0.03782234957020057,1745,66,10271,0,0.0,0.9090909090909091,0.007618080243778568,0.015109544195416772,35,33,0.3920549695778301,5572,2.297653487624558,3674,2.7032421380586116,0.8812189660208354
75,1,5,random,True,0.05,0.04970948999354422,1549,77,5739,1106,0.1927165011326015,0.85,0.07105538140020899,0.13114754098360656,51,80,0.4123973951233265,2171,1.9500734214390603,1108,2.919498170412964,0.7813207875936574
50,3,5,random,True,0.1,0.07990012484394507,801,64,3308,494,0.14933494558645707,0.8133333333333334,0.1466346153846154,0.2484725050916497,43,75,0.4331648004644211,1168,1.7090216010165185,488,2.987001209189843,0.7309552599758162
100,1,5,high-degree,True,0.1,0.027701911822083494,2563,71,8646,2178,0.25190839694656486,0.851063829787234,0.04653868528214078,0.0882515168229454,68,94,0.40203316719038623,3272,2.116994452849218,1919,2.809391626185519,0.8051121906083738
150,1,5,high-degree,True,0.05,0.023844080447854032,4823,115,14859,4602,0.30971128608923887,0.9054054054054054,0.0170137125444388,0.03339980059820538,63,74,0.37709057013836245,5558,2.2991315535541976,4180,2.6941247728649302,0.8401642102429504
100,1,5,high-degree,False,0.0,0.053953488372093024,1075,58,6405,0,0.0,0.9166666666666666,0.025596276905177427,0.04980192416525184,44,48,0.38207492708156243,3209,2.096976016684046,1818,2.8246682279469164,0.8469945355191257
400,1,5,random,True,0.05,0.008340792578728945,24578,205,64049,34651,0.5410076660057144,0.9014084507042254,0.0022447476412612677,0.004478343013085159,69,71,0.40163791864503967,17225,2.503030303030303,24989,2.5811644209901794,0.8653530890412028
50,3,5,high-degree,True,0.1,0.08121212121212121,825,67,3306,474,0.14337568058076225,0.8441558441558441,0.15625,0.26369168356997974,46,77,0.42912646102745655,1186,1.8119551681195516,490,2.9673321234119783,0.7280701754385965
100,1,5,high-degree,True,0.05,0.02699530516431925,2556,69,8512,2133,0.2505874060150376,0.9662921348314607,0.05002908667830134,0.09513274336283185,68,89,0.39492482294683917,3183,2.188894654903996,1913,2.8173167293233083,0.8031015037593985
400,1,5,high-degree,True,0.1,0.009733859043863972,24348,237,63585,34300,0.5394354014311551,0.925,0.0012977447301041702,0.0025918531750201393,43,40,0.3605605935678121,17112,2.5745536242166254,24870,2.579948100967209,0.8647951560902729
50,1,5,high-degree,True,0.05,0.07525510204081633,784,59,3290,448,0.13617021276595745,0.85,0.16346153846153846,0.2741935483870968,46,80,0.4246070426407827,1196,1.7941176470588236,483,2.9857142857142858,0.7322188449848024
150,3,5,high-degree,True,0.05,0.025133910177173466,4854,122,14915,4629,0.31035869929601073,0.9354838709677419,0.014728288471305232,0.029,56,62,0.38468517963520305,5587,2.3147030803429662,4143,2.6878980891719744,0.8317800871605766
150,3,5,cluster,False,0.0,0.03175519630484989,1732,55,10277,0,0.0,0.92,0.005840528186896902,0.011607368155437798,27,25,0.38242051699725854,5578,2.2623683370571337,3657,2.709642891894522,0.888196944633648
100,1,5,random,True,0.1,0.03826429980276134,2535,97,8412,2028,0.24108416547788872,0.8648648648648649,0.03723094822571262,0.07138873396542109,60,74,0.3865506438788272,3188,2.1502890173410405,1934,2.81169757489301,0.8063480741797432
75,1,5,random,True,0.1,0.04467134652201659,1567,70,5776,1122,0.19425207756232687,0.8235294117647058,0.07314524555903866,0.1343570057581574,62,85,0.4137914852829177,2192,2.0306704707560628,1108,2.9200138504155126,0.784972299168975
50,3,5,high-degree,False,0.0,0.08222222222222222,450,37,2789,0,0.0,0.8955223880597015,0.14423076923076922,0.24844720496894407,44,67,0.40964314535648555,1143,1.800521512385919,479,2.961276443169595,0.7561850125493008
100,1,5,random,False,0.0,0.05587121212121212,1056,59,6412,0,0.0,0.9473684210526315,0.020942408376963352,0.040978941377347755,37,38,0.391310754527835,3216,2.1336116910229643,1796,2.8278228321896446,0.843418590143481
300,3,5,high-degree,True,0.05,0.00907547662575085,15316,139,40928,19126,0.46730844409695077,0.8235294117647058,0.002618617120768128,0.005220633934120572,53,51,0.36270283982697943,12773,2.5269671504965623,14817,2.58466086786552,0.8611708365910868
400,3,5,cluster,True,0.1,0.00960091127293438,24581,236,64275,34591,0.5381719175418125,0.9433962264150944,0.0017537090947353654,0.003500910236661532,46,53,0.3790961620956758,17511,2.5925671812464266,24960,2.5777829638273047,0.8629949436017114
100,1,5,random,True,0.05,0.03490678302261008,2521,88,8540,2115,0.24765807962529274,0.8505747126436781,0.04304828388598022,0.08194905869324473,63,87,0.39034188539246883,3229,2.159937888198758,1920,2.8072599531615925,0.8032786885245902
50,1,5,random,False,0.0,0.08951965065502183,458,41,2795,0,0.0,0.8301886792452831,0.10576923076923077,0.18763326226012794,35,53,0.41010901951884676,1149,1.7942708333333333,483,2.978175313059034,0.7667262969588551
400,1,5,cluster,False,0.0,0.013949780789159028,5018,70,29429,0,0.0,1.0,0.00035074181894707303,0.0007012376845131657,13,10,0.3230763174438772,17256,2.5447961686718843,15497,2.6071562064630127,0.9404668864045669
200,1,5,high-degree,True,0.1,0.01670279229886523,7843,131,22700,8555,0.37687224669603525,0.8875,0.010039592760180996,0.019854586129753916,74,80,0.38034708393809585,7906,2.372429906542056,7072,2.626784140969163,0.8488546255506608
50,3,5,cluster,False,0.0,0.09722222222222222,432,42,2789,0,0.0,0.813953488372093,0.08413461538461539,0.15250544662309368,27,43,0.4224628083499101,1143,1.7359477124183007,482,2.9648619576909288,0.7504481893151668
200,1,5,cluster,False,0.0,0.0288421920065925,2427,70,14124,0,0.0,0.8571428571428571,0.0025452488687782806,0.005075426476808121,24,21,0.3770150330232845,7885,2.4245796826900308,5839,2.6403285188331918,0.9051968280940244
150,1,5,random,True,0.1,0.025564210105851807,5007,128,15355,5056,0.32927385216541843,0.9166666666666666,0.019553072625698324,0.0382894082545997,77,84,0.3820334455653415,5600,2.269182389937107,4153,2.689417127971345,0.833344187561055
300,1,5,high-degree,True,0.05,0.0125802647097366,15262,192,40995,19292,0.4705939748749848,0.8571428571428571,0.00299270528087786,0.005964585274930103,54,56,0.36340512374825085,12674,2.5094629943068165,14766,2.5807049640200024,0.8554945725088425
50,1,5,high-degree,True,0.1,0.08823529411764706,782,69,3271,484,0.14796698257413635,0.8783783783783784,0.15625,0.26530612244897955,45,74,0.4276263457247303,1141,1.826086956521739,485,2.972179761540813,0.7334148578416386
300,1,5,cluster,False,0.0,0.01781970649895178,3816,68,21873,0,0.0,0.8421052631578947,0.0009975684269592868,0.0019927761863245737,21,19,0.3970594027873559,12844,2.548396900167148,10470,2.608467059845472,0.9288620673890184
200,3,5,random,False,0.0,0.027661357921207042,2386,66,14041,0,0.0,0.9047619047619048,0.0026866515837104072,0.005357394614408572,25,21,0.3671752700887264,7802,2.391545893719807,5778,2.647817107043658,0.9041378819172423
400,3,5,random,True,0.1,0.008149058149058148,24420,199,63549,34272,0.5393003823820989,0.9230769230769231,0.002104450913682438,0.0041993281075028,67,65,0.3571083168524837,17104,2.5478963632041833,24788,2.57871878393051,0.8650804890714252
200,1,5,random,True,0.1,0.016212043232115284,7772,126,22656,8457,0.3732786016949153,0.8809523809523809,0.010463800904977375,0.020681945220793738,79,84,0.3922531650911332,7960,2.4119146963375058,7090,2.62791313559322,0.8472369350282486
50,3,5,cluster,True,0.1,0.09079445145018916,793,72,3295,493,0.1496206373292868,0.8333333333333334,0.1201923076923077,0.21008403361344538,36,60,0.43026323446999726,1156,1.8147668393782384,481,2.966919575113809,0.7320182094081943
100,1,5,cluster,False,0.0,0.04154863078375826,1059,44,6411,0,0.0,0.9666666666666667,0.01687027341477603,0.0331618067467124,25,30,0.40198295508972415,3215,2.0853403141361255,1814,2.828887849009515,0.8472937139291842
300,3,5,cluster,True,0.05,0.012854812398042415,15325,197,41013,19218,0.4685831321776022,0.9375,0.0028056612008229937,0.005594579474109529,41,48,0.36222185935487333,12766,2.5284540474741326,14759,2.5869602321215224,0.8601175237119938
50,1,5,cluster,True,0.05,0.08496732026143791,765,65,3268,449,0.13739290085679315,0.8275862068965517,0.11538461538461539,0.20253164556962025,26,58,0.4144550342863614,1173,1.6814159292035398,487,2.9697062423500613,0.7310281517747858
150,1,5,random,True,0.05,0.018801652892561985,4840,91,15022,4735,0.31520436692850484,0.9298245614035088,0.01345860843067547,0.02653316645807259,52,57,0.3794557926585343,5588,2.2946967291203557,4173,2.6846624950073226,0.83690587138863
150,3,5,random,True,0.1,0.025486945710733528,4826,123,14859,4617,0.3107207752877044,0.8787878787878788,0.014728288471305232,0.028971028971028972,58,66,0.38047586193392874,5543,2.289695398574206,4156,2.680732216165287,0.8363954505686789
100,3,5,high-degree,False,0.0,0.04967801287948482,1087,54,6471,0,0.0,0.9555555555555556,0.02501454333915067,0.048752834467120185,43,45,0.3847962279284973,3275,2.1474326385358413,1827,2.8276927831865244,0.8474733426054706
200,1,5,random,True,0.05,0.022780222624902924,7726,176,22534,8283,0.3675778823111742,0.9166666666666666,0.009332579185520362,0.018477043673012318,68,72,0.3716817339277086,8012,2.4275127373784158,7022,2.632377740303541,0.8492056448034082
400,3,5,high-degree,True,0.1,0.010527174800065285,24508,258,64020,34610,0.5406123086535458,0.8478260869565217,0.001367893093893585,0.0027313793465700183,49,46,0.3668498600424995,17237,2.5446638457921957,25039,2.582442986566698,0.8669165885660731
50,3,5,high-degree,True,0.05,0.06838709677419355,775,53,3279,459,0.13998170173833485,0.8552631578947368,0.15625,0.26422764227642276,45,76,0.4255493589322411,1174,1.7671232876712328,478,2.965538273863983,0.7401646843549863
50,1,5,cluster,True,0.1,0.09487179487179487,780,74,3261,466,0.14290095062864153,0.855072463768116,0.14182692307692307,0.24329896907216494,39,69,0.4325251476214379,1149,1.7878395860284606,483,2.96197485433916,0.7301441275682305
200,3,5,random,True,0.1,0.019753413761103008,7543,149,22102,8118,0.3672970771875848,0.84,0.005938914027149321,0.011794439764111203,48,50,0.3863921409170357,7745,2.3598548972188635,6998,2.6198534069314996,0.8500135734322686
400,1,5,random,True,0.1,0.008377262882595726,24471,205,63595,34278,0.5390046387294599,0.9076923076923077,0.002069376731787731,0.004129339305711087,66,65,0.37885035368457,17144,2.5363862264820733,24799,2.576460413554525,0.8657598867835522
75,1,5,cluster,True,0.05,0.04422442244224423,1515,67,5707,1088,0.19064306991414054,0.8571428571428571,0.06896551724137931,0.1276595744680851,41,77,0.41288559081104065,2157,1.960088691796009,1104,2.9165936569125637,0.7814964079200981
300,3,5,random,False,0.0,0.019623233908948195,3822,75,21832,0,0.0,0.8333333333333334,0.0006234802668495542,0.0012460282848420659,17,12,0.341979092424981,12803,2.5287934186471666,10512,2.607869182850861,0.9268962990106266
100,3,5,high-degree,True,0.1,0.03255627009646302,2488,81,8473,2076,0.24501357252448955,0.8928571428571429,0.04363001745200698,0.0831946755407654,59,84,0.40225332965866417,3201,2.1560358460727462,1932,2.805499822967072,0.8044376253983241
100,3,5,random,True,0.1,0.04266347687400319,2508,107,8499,2024,0.23814566419578773,0.8783783783783784,0.03781268179173938,0.0725041829336308,64,74,0.3905260955094911,3279,2.166160081053698,1923,2.810683609836451,0.8057418519825862
