N,Hmax,obs_count,placement,cover_enabled,accuracy,graph_f1,graph_precision,graph_recall,dummy_fraction,avg_path_length,path_diversity,total_replies,conversation_threads
300,1,5,high-degree,True,0.013,0.006,0.897,0.003,0.468,2.583,0.862,12835,14817
300,2,10,cluster,True,0.013,0.011,0.85,0.006,0.465,2.585,0.86,12789,14668
300,2,5,high-degree,False,0.015,0.001,1.0,0.001,0.0,2.606,0.928,12547,10560
300,3,5,random,False,0.017,0.002,1.0,0.001,0.0,2.604,0.928,12591,10445
300,3,5,cluster,False,0.018,0.001,0.917,0.001,0.0,2.607,0.924,12665,10426
300,1,10,cluster,False,0.018,0.003,0.923,0.001,0.0,2.598,0.926,12540,10402
300,2,5,random,False,0.019,0.001,0.9,0.001,0.0,2.605,0.93,12638,10504
300,1,10,random,False,0.019,0.003,0.929,0.002,0.0,2.604,0.926,12528,10410
300,2,10,cluster,False,0.019,0.004,0.968,0.002,0.0,2.603,0.925,12692,10372
300,2,10,random,False,0.019,0.003,0.771,0.002,0.0,2.604,0.927,12518,10403
300,3,5,high-degree,False,0.019,0.001,1.0,0.001,0.0,2.604,0.927,12511,10458
300,1,5,high-degree,False,0.019,0.001,0.846,0.001,0.0,2.601,0.926,12647,10445
300,3,10,random,False,0.02,0.002,0.833,0.001,0.0,2.604,0.925,12537,10516
300,2,5,cluster,False,0.02,0.002,0.789,0.001,0.0,2.605,0.929,12551,10431
300,1,10,high-degree,False,0.021,0.004,0.968,0.002,0.0,2.599,0.927,12586,10467
300,1,5,random,False,0.022,0.001,1.0,0.0,0.0,2.604,0.928,12638,10497
300,3,10,cluster,False,0.022,0.004,0.786,0.002,0.0,2.607,0.926,12557,10432
300,2,10,high-degree,False,0.023,0.004,1.0,0.002,0.0,2.603,0.928,12551,10521
300,3,10,high-degree,False,0.023,0.002,0.905,0.001,0.0,2.597,0.927,12497,10425
300,1,5,cluster,False,0.025,0.002,0.947,0.001,0.0,2.6,0.928,12630,10451
400,2,5,random,True,0.008,0.005,0.903,0.002,0.537,2.58,0.868,17017,24816
400,1,10,high-degree,True,0.009,0.005,0.929,0.003,0.538,2.58,0.865,17064,24891
400,3,10,high-degree,True,0.009,0.006,0.943,0.003,0.537,2.579,0.865,17297,24852
400,1,5,random,True,0.009,0.004,0.859,0.002,0.537,2.579,0.866,17124,24764
400,3,10,cluster,True,0.009,0.007,0.89,0.004,0.539,2.58,0.868,17193,24941
400,3,5,random,True,0.009,0.003,0.918,0.002,0.544,2.58,0.866,17120,25029
400,2,10,random,True,0.009,0.007,0.922,0.004,0.546,2.577,0.861,17211,25049
400,1,10,random,True,0.009,0.009,0.932,0.004,0.541,2.581,0.865,17168,24946
400,3,10,cluster,True,0.009,0.006,0.889,0.003,0.54,2.582,0.867,17124,25052
400,1,10,cluster,True,0.009,0.007,0.92,0.004,0.535,2.58,0.866,17209,24727
400,2,5,cluster,True,0.009,0.005,0.908,0.002,0.575,2.577,0.854,17053,25789
400,3,5,cluster,True,0.009,0.003,0.87,0.001,0.538,2.582,0.868,17205,25005
400,2,10,cluster,True,0.009,0.007,0.833,0.003,0.533,2.58,0.865,17125,24755
400,3,5,cluster,True,0.009,0.004,0.908,0.002,0.534,2.583,0.867,17163,24895
400,2,10,high-degree,True,0.009,0.005,0.877,0.002,0.534,2.58,0.865,17301,24739
400,3,10,random,True,0.009,0.008,0.88,0.004,0.537,2.582,0.867,17188,24994
400,1,5,cluster,True,0.009,0.005,0.895,0.002,0.533,2.579,0.866,17316,24710
400,3,10,random,True,0.009,0.01,0.959,0.005,0.537,2.584,0.868,17164,24935
400,1,5,cluster,True,0.009,0.003,0.878,0.001,0.546,2.583,0.867,17062,25054
400,1,5,random,True,0.01,0.003,0.8,0.001,0.537,2.581,0.865,17184,24808
400,2,10,random,True,0.01,0.007,0.843,0.003,0.535,2.577,0.864,17181,24888
400,1,10,cluster,True,0.01,0.007,0.936,0.004,0.534,2.581,0.868,17146,24834
400,2,5,high-degree,True,0.01,0.002,0.931,0.001,0.536,2.582,0.866,17015,24770
400,2,5,random,True,0.01,0.003,0.955,0.001,0.537,2.579,0.865,17117,24876
400,1,10,high-degree,True,0.01,0.006,0.952,0.003,0.536,2.576,0.865,17178,24861
400,2,10,high-degree,True,0.01,0.005,0.892,0.002,0.54,2.578,0.865,17049,24870
400,3,10,high-degree,True,0.01,0.006,0.894,0.003,0.54,2.583,0.868,17284,25039
400,1,5,high-degree,True,0.01,0.003,1.0,0.001,0.538,2.579,0.869,17078,24952
400,2,5,high-degree,True,0.01,0.003,0.93,0.001,0.54,2.582,0.866,17215,24932
400,3,5,random,True,0.01,0.004,0.933,0.002,0.54,2.58,0.866,17244,24938
400,2,5,cluster,True,0.01,0.003,0.96,0.002,0.542,2.58,0.865,17077,25034
400,3,5,high-degree,True,0.01,0.002,0.971,0.001,0.543,2.579,0.865,17073,25025
400,2,10,cluster,True,0.011,0.007,0.971,0.004,0.537,2.581,0.866,17285,24848
400,1,10,random,True,0.011,0.008,0.924,0.004,0.536,2.58,0.868,17078,24785
400,1,5,high-degree,True,0.011,0.003,0.959,0.002,0.537,2.58,0.868,17213,24910
400,3,5,high-degree,True,0.011,0.003,0.886,0.001,0.545,2.584,0.866,17204,25177
400,2,5,random,False,0.013,0.001,1.0,0.001,0.0,2.598,0.937,17051,15656
400,2,5,high-degree,False,0.014,0.001,1.0,0.0,0.0,2.598,0.94,17083,15592
400,3,10,random,False,0.015,0.002,0.811,0.001,0.0,2.599,0.939,17201,15757
400,1,10,cluster,False,0.016,0.002,1.0,0.001,0.0,2.601,0.939,17172,15562
400,1,5,cluster,False,0.016,0.001,0.875,0.0,0.0,2.603,0.938,17262,15622
400,3,5,high-degree,False,0.016,0.001,0.929,0.0,0.0,2.598,0.938,17064,15530
400,2,5,cluster,False,0.016,0.0,1.0,0.0,0.0,2.599,0.937,17206,15658
400,1,10,random,False,0.017,0.002,1.0,0.001,0.0,2.6,0.938,17119,15605
400,2,10,cluster,False,0.017,0.001,0.933,0.0,0.0,2.596,0.936,17071,15532
400,1,5,random,False,0.017,0.001,0.882,0.001,0.0,2.598,0.938,17289,15564
400,1,5,high-degree,False,0.017,0.001,0.917,0.0,0.0,2.597,0.938,17138,15671
400,3,5,cluster,False,0.017,0.001,1.0,0.0,0.0,2.595,0.94,17179,15608
400,3,10,high-degree,False,0.018,0.002,1.0,0.001,0.0,2.598,0.938,17112,15544
400,2,10,high-degree,False,0.018,0.002,1.0,0.001,0.0,2.601,0.937,16961,15528
400,3,5,random,False,0.018,0.001,0.889,0.0,0.0,2.6,0.938,17200,15585
400,1,10,high-degree,False,0.019,0.001,0.905,0.001,0.0,2.603,0.938,17072,15580
400,2,10,random,False,0.019,0.001,0.909,0.001,0.0,2.599,0.937,17195,15639
400,3,10,cluster,False,0.02,0.001,0.867,0.0,0.0,2.598,0.937,17152,15529
